,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys
0,22.484,200.0,-1500.0,351.6561084159669,1516.047492659778,351.47258467004235,1516.6325793765504,-20.0,0.0
1,22.792,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6661243565465,1533.2479586777793,-20.0,0.0
2,23.921,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6807608302706,1520.959467523353,-20.0,0.0
3,23.924,200.0,-1500.0,351.6561084159669,1516.047492659778,351.72314017150626,1502.4625088310827,-20.0,0.0
4,24.439,200.0,-1500.0,351.6561084159669,1516.047492659778,351.83549126564515,1612.6971885718187,-20.0,0.0
5,25.152,200.0,-1500.0,351.6561084159669,1516.047492659778,351.48298626882706,1509.06714695243,-20.0,0.0
6,25.871,200.0,-1500.0,351.6561084159669,1516.047492659778,351.64554664984263,1522.1798357079329,-20.0,0.0
7,25.874,200.0,-1500.0,351.6561084159669,1516.047492659778,351.73498705946804,1515.497016316473,-20.0,0.0
8,26.997,200.0,-1500.0,351.6561084159669,1516.047492659778,351.76979728577265,1518.5104116702478,-20.0,0.0
9,27.001,200.0,-1500.0,351.6561084159669,1516.047492659778,351.7130539732838,1522.1534515457145,-20.0,0.0
10,27.305,200.0,-1500.0,351.6561084159669,1516.047492659778,351.41121852812336,1527.5197098740782,-20.0,0.0
11,28.441,200.0,-1500.0,351.6561084159669,1516.047492659778,351.66680359079203,1496.8508829888567,-20.0,0.0
12,28.855,200.0,-1500.0,351.6561084159669,1516.047492659778,351.5705095508539,1520.0144716783814,-20.0,0.0
13,28.87,200.0,-1500.0,351.6561084159669,1516.047492659778,351.5138706880978,1515.5462974660416,-20.0,0.0
14,29.891,200.0,-1500.0,351.6561084159669,1516.047492659778,350.8845118658162,1513.3481539296495,-20.0,0.0
15,30.303,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6552192836945,1479.3745040977476,-20.0,0.0
16,30.312,200.0,-1500.0,351.6561084159669,1516.047492659778,351.8020295325303,1517.899563477013,-20.0,0.0
17,31.125,200.0,-1500.0,351.6561084159669,1516.047492659778,351.61578458366523,1510.8873606864395,-20.0,0.0
18,31.844,200.0,-1500.0,351.6561084159669,1516.047492659778,351.49857354415514,1471.1625580174798,-20.0,0.0
19,31.851,200.0,-1500.0,351.6561084159669,1516.047492659778,351.57924018308313,1516.230528394762,-20.0,0.0
20,32.767,200.0,-1500.0,351.6561084159669,1516.047492659778,351.47670438404253,1524.7019064807484,-20.0,0.0
21,33.074,200.0,-1500.0,351.6561084159669,1516.047492659778,351.67280385138304,1459.7302082504593,-20.0,0.0
22,33.591,200.0,-1500.0,351.6561084159669,1516.047492659778,352.00678839608196,1518.0799938492908,-20.0,0.0
23,34.208,200.0,-1500.0,351.6561084159669,1516.047492659778,351.70420039779714,1508.8219828457034,-20.0,0.0
24,34.826,200.0,-1500.0,351.6561084159669,1516.047492659778,351.4591629804231,1552.5779641823838,-20.0,0.0
25,34.835,200.0,-1500.0,351.6561084159669,1516.047492659778,351.62302379193227,1517.120062234048,-20.0,0.0
26,35.853,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6427349654274,1509.4218565377726,-20.0,0.0
27,35.857,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6154430417104,1500.896511840013,-20.0,0.0
28,36.471,200.0,-1500.0,351.6561084159669,1516.047492659778,351.77971448524397,1527.0953839538124,-20.0,0.0
29,37.502,200.0,-1500.0,351.6561084159669,1516.047492659778,351.29190604421353,1510.5924672429403,-20.0,0.0
30,37.512,200.0,-1500.0,351.6561084159669,1516.047492659778,351.5863183930332,1517.8108047317462,-20.0,0.0
31,37.808,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6953119163138,1510.1327383024538,-20.0,0.0
32,38.433,200.0,-1500.0,351.6561084159669,1516.047492659778,352.05650375221865,1512.2095508034472,-20.0,0.0
33,38.842,200.0,-1500.0,351.6561084159669,1516.047492659778,351.5012469743254,1521.6914097525037,-20.0,0.0
34,39.359,200.0,-1500.0,351.6561084159669,1516.047492659778,351.71630054900277,1512.3056696324063,-20.0,0.0
35,39.77,200.0,-1500.0,351.6561084159669,1516.047492659778,351.5411062303803,1538.8786857207956,-20.0,0.0
36,40.902,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6282852423489,1499.677953931184,-20.0,0.0
37,40.909,200.0,-1500.0,351.6561084159669,1516.047492659778,351.586106328061,1513.0220815480563,-20.0,0.0
38,42.032,200.0,-1500.0,351.6561084159669,1516.047492659778,351.60581289256015,1523.901632082628,-20.0,0.0
39,42.036,200.0,-1500.0,351.6561084159669,1516.047492659778,351.68273675995306,1518.6005176079168,-20.0,0.0
40,42.347,200.0,-1500.0,351.6561084159669,1516.047492659778,351.6645695322593,1521.220901285054,-20.0,0.0
41,43.273,200.0,-1500.0,351.6561084159669,1516.047492659778,351.63174319788254,1512.4922812801362,-20.0,0.0
42,43.788,200.0,-1500.0,351.6561084159669,1516.047492659778,351.462747187219,1505.4577731002296,-20.0,0.0
43,43.798,200.0,-1500.0,351.6561084159669,1516.047492659778,351.8223145131348,1519.855169695396,-20.0,0.0
44,44.816,200.0,-1500.0,351.6561084159669,1516.047492659778,351.59870526005903,1510.7575103645975,-20.0,0.0
45,44.827,200.0,-1500.0,351.6561084159669,1516.047492659778,351.9400086450606,1529.4128180412044,-20.0,0.0
46,45.539,200.0,-1500.0,351.6561084159669,1516.047492659778,351.67204131033225,1520.5236981044272,-20.0,0.0
