,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys
0,22.938,0.0,0.0,95.71059313749964,502.4937810560445,95.69604831763067,502.1917094208383,500.0,-50.0
1,38.601,-6.82,-0.97,95.41274213846242,508.9594445532964,95.3822825940319,495.6600875671828,499.87,-48.98
2,54.094,-7.13,-29.2,91.9778987223338,506.171569529542,91.69336365184412,509.0488425414461,498.74,-46.67
3,69.991,5.47,-53.73,88.95040238620959,491.32243750921856,88.93534971280364,481.5507326741666,496.71,-44.73
4,85.424,23.83,-37.22,90.74883425172635,470.5701896635613,90.58898885193675,294.0914423090579,494.36,-43.37
5,101.122,23.43,-6.84,94.32027977309423,468.9926273407717,94.33229988337492,464.67712045277045,491.09,-42.17
6,117.229,21.28,24.68,98.0619304244749,470.6817194240711,97.5736574486875,466.9717903844335,487.31,-41.33
7,132.632,28.88,48.1,101.05937896572146,464.1701456362742,101.12926325211927,463.8862540425396,484.43,-40.94
8,147.918,53.04,40.69,100.75712794388966,436.0119572901642,100.75353025399184,434.66542893111955,481.39,-40.69
9,163.298,34.19,21.08,97.90188967438343,448.4379498882761,97.54545686978678,444.74650868847345,478.37,-40.57
10,178.909,5.28,8.9,96.01014965684948,471.9943817462238,95.97135743572032,464.1087680777364,474.68,-40.52
11,194.622,-22.49,-2.85,94.37231982644687,494.6395496722841,94.23753403413708,510.04636872755214,470.71,-40.56
12,209.913,-48.32,-16.92,92.63578789933791,516.0159239790959,92.56734470807645,518.2802033557485,467.15,-40.65
13,225.449,-44.15,-42.69,89.78327940892613,507.60363119268555,89.79127333680084,507.3455584758583,463.45,-40.77
14,241.154,-18.18,-41.32,89.95087462338411,478.19017576692227,89.9601239647214,479.67621708898764,460.01,-40.91
15,256.954,8.97,-25.42,92.0079589872094,447.2246095643664,92.02140727276476,408.6925335577833,455.92,-41.09
16,272.665,36.28,-8.41,94.52181173625246,416.92773210713625,94.50714743274547,417.9220537678034,451.91,-41.28
17,287.761,56.85,-7.0,95.02839978986822,393.04267376456716,95.03282610500925,389.9998158433961,448.38,-41.45
18,303.595,38.13,-11.36,94.28479309337041,406.2153725550031,94.28872165271581,354.02573804625246,443.21,-41.71
19,318.847,18.59,-13.19,93.93195209429206,419.9985953547941,94.35123390476528,420.0918900300713,437.6,-41.99
20,334.252,-2.93,9.49,96.7869336914664,438.06978085688587,96.79480877332202,432.4945213699465,432.07,-42.28
21,349.957,-23.32,32.49,99.46872284066757,456.205548629124,99.40358279830815,382.14954692618915,426.67,-42.56
22,365.358,-43.62,23.94,98.17478824636214,469.64208212211986,98.1852317331819,470.7391950627277,421.25,-42.84
23,380.435,-26.23,0.1,95.58265400928997,444.277252737522,95.56224691757804,439.782573115002,415.94,-43.12
24,396.082,-0.01,-17.26,93.64270138760043,411.4312331362314,93.49154942641047,373.12075531163543,410.59,-43.4
25,411.268,25.11,-33.58,91.52429043249987,380.06449058021724,91.14495043009828,380.6267645944808,405.04,-43.69
26,426.201,50.93,-49.83,89.03618450769271,348.96937301144357,89.09359462601549,344.9098507438847,399.85,-43.96
27,441.402,43.1,-28.78,92.52432067654559,351.47106182444094,92.52386248437806,362.72457333929145,394.23,-44.26
28,457.005,17.29,-10.87,95.16956595318436,373.45908222990107,97.71784684530954,365.9364634340867,389.23,-44.52
29,472.285,-7.04,-3.2,96.08261014970896,392.7812995803135,96.07861594376207,389.5391888788151,383.53,-44.82
30,487.481,-6.23,-31.88,91.96708400187288,384.8467857472633,92.01062387044841,385.79092475137196,378.39,-45.09
31,503.096,8.51,-53.33,88.75053188709674,364.1265785410343,88.82242315154966,360.56847783552433,372.55,-45.39
32,518.503,24.52,-34.42,91.8633920974512,344.13197846175245,92.13458988909028,346.31472290243266,368.47,-45.61
33,533.895,23.51,-2.47,97.21820729058476,344.69174301105625,97.41038634272874,341.3205890245879,365.47,-45.78
