,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,x_delta,y_delta,Cat,Error,ScaledError
0,0.03876490518450737,-0.06205493584275246,0.35369735956192017,0.449878990650177,0.2437463253736496,0.6050231456756592,0.35866621136665344,0.813561737537384,0.05311020091176033,0.9598872661590576,0.6133393049240112,0.9334706664085388,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.26590919494628906,0.7171023488044739,-0.026660025119781494,0.3155319392681122,0.0,35.9349250793457,6.894917332112571
1,0.35369735956192017,0.449878990650177,0.2437463253736496,0.6050231456756592,0.35866621136665344,0.813561737537384,0.05311020091176033,0.9598872661590576,0.6133393049240112,0.9334706664085388,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.28725171089172363,0.7637105584144592,0.05655530095100403,0.5281423926353455,0.0,63.84439468383789,0.7167582743366019
2,0.2437463253736496,0.6050231456756592,0.35866621136665344,0.813561737537384,0.05311020091176033,0.9598872661590576,0.6133393049240112,0.9334706664085388,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2790851593017578,0.7170743942260742,0.11887584626674652,0.6603845357894897,0.0,82.93314361572266,3.289114490086649
3,0.35866621136665344,0.813561737537384,0.05311020091176033,0.9598872661590576,0.6133393049240112,0.9334706664085388,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.28687793016433716,0.6151518225669861,0.20741835236549377,0.7234459519386292,0.0,95.88324737548828,0.9108140885833097
4,0.05311020091176033,0.9598872661590576,0.6133393049240112,0.9334706664085388,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.04187614098191261,-0.5091675519943237,0.2502936124801636,0.3354097306728363,0.22183167934417725,0.5838541388511658,0.0,88.74848175048828,2.3961813324926626
5,0.6133393049240112,0.9334706664085388,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.04187614098191261,-0.5091675519943237,-0.1366645246744156,-0.4222838878631592,0.2645697593688965,0.13111452758312225,0.28622138500213623,0.5530903339385986,0.0,86.91803741455078,5.024581778452251
6,0.40515458583831787,0.8004528880119324,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.04187614098191261,-0.5091675519943237,-0.1366645246744156,-0.4222838878631592,0.35926055908203125,-0.3949132561683655,0.2573431134223938,-0.01883554458618164,0.17888379096984863,0.5062381625175476,0.0,77.8005142211914,1.9909665044529998
7,0.5671694278717041,0.7867977023124695,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.04187614098191261,-0.5091675519943237,-0.1366645246744156,-0.4222838878631592,0.35926055908203125,-0.3949132561683655,0.2740621268749237,-0.597684383392334,0.23956696689128876,-0.16834025084972382,-0.030076637864112854,0.4361950159072876,0.0,65.39443969726562,57.83834570942871
8,0.2694293260574341,0.4445475935935974,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.04187614098191261,-0.5091675519943237,-0.1366645246744156,-0.4222838878631592,0.35926055908203125,-0.3949132561683655,0.2740621268749237,-0.597684383392334,0.5129400491714478,-0.5763747096061707,0.25395509600639343,-0.3826963007450104,-0.1778467297554016,0.30508187413215637,0.0,52.613895416259766,2.9319123040826054
9,0.004123038612306118,0.9030395150184631,0.08872189372777939,0.24125663936138153,0.2744283974170685,-0.788104772567749,0.04187614098191261,-0.5091675519943237,-0.1366645246744156,-0.4222838878631592,0.35926055908203125,-0.3949132561683655,0.2740621268749237,-0.597684383392334,0.5129400491714478,-0.5763747096061707,-1.121055006980896,-0.3833637833595276,0.2228993922472,-0.47070378065109253,-0.3702024817466736,0.27772611379623413,0.0,65.4871826171875,0.29300684083966416
