,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.6915923953056335,-0.30845099687576294,0.7735560536384583,-1.124983310699463,0.48307865858078003,1.35638427734375,0.6330440044403076,-0.4972407817840576,0.7315128445625305,-1.0598807334899902,0.70382159948349,-0.4371695816516876,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.695625364780426,-0.8314385414123535,0.0,1.096925900528513
1,0.7735560536384583,-1.124983310699463,0.48307865858078003,1.35638427734375,0.6330440044403076,-0.4972407817840576,0.7315128445625305,-1.0598807334899902,0.70382159948349,-0.4371695816516876,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.6925938725471497,-0.8863489627838135,0.0,0.451769017623902
2,0.48307865858078003,1.35638427734375,0.6330440044403076,-0.4972407817840576,0.7315128445625305,-1.0598807334899902,0.70382159948349,-0.4371695816516876,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,0.6651772856712341,-1.0134780406951904,0.0,0.16889832753305725
3,0.6330440044403076,-0.4972407817840576,0.7315128445625305,-1.0598807334899902,0.70382159948349,-0.4371695816516876,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.2598339021205902,-0.4317896068096161,0.0,0.1316104223572747
4,0.7315128445625305,-1.0598807334899902,0.70382159948349,-0.4371695816516876,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.4047089219093323,0.08920414000749588,0.3133346140384674,-0.39402082562446594,0.0,0.339734631208051
5,0.70382159948349,-0.4371695816516876,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.4047089219093323,0.08920414000749588,0.3472216725349426,-1.4142580032348633,0.1311195343732834,-0.19522562623023987,0.0,0.8631728093367564
6,0.6368595957756042,-0.5661627054214478,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.4047089219093323,0.08920414000749588,0.3472216725349426,-1.4142580032348633,0.22012144327163696,-0.515415608882904,0.0851425975561142,-0.3675989806652069,0.0,2.5483260609307874
7,0.28039440512657166,-1.6058359146118164,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.4047089219093323,0.08920414000749588,0.3472216725349426,-1.4142580032348633,0.22012144327163696,-0.515415608882904,0.25571051239967346,-0.8530666828155518,0.15337903797626495,-0.4828833341598511,0.0,1.8096544383891664
8,0.5582027435302734,-0.915435791015625,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.4047089219093323,0.08920414000749588,0.3472216725349426,-1.4142580032348633,0.22012144327163696,-0.515415608882904,0.25571051239967346,-0.8530666828155518,0.19134032726287842,-1.344734787940979,0.1652170717716217,-0.5811889171600342,0.0,0.4118215045092345
9,0.46523478627204895,-1.226311206817627,0.17427949607372284,-2.136586904525757,-0.17134012281894684,1.0457535982131958,0.4047089219093323,0.08920414000749588,0.3472216725349426,-1.4142580032348633,0.22012144327163696,-0.515415608882904,0.25571051239967346,-0.8530666828155518,0.19134032726287842,-1.344734787940979,0.2621435821056366,-0.40375596284866333,0.16688475012779236,-0.6295821666717529,0.0,2.1994317182942806
