,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,-0.017352590337395668,0.15315084159374237,0.034828510135412216,0.26902514696121216,0.1131809800863266,0.3875108063220978,0.11495774239301682,0.5649712085723877,0.1105642318725586,0.5537052750587463,0.3234153687953949,0.5004136562347412,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.25235456228256226,0.5895543694496155,0.0,0.1948210354592037
1,0.034828510135412216,0.26902514696121216,0.1131809800863266,0.3875108063220978,0.11495774239301682,0.5649712085723877,0.1105642318725586,0.5537052750587463,0.3234153687953949,0.5004136562347412,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.26519864797592163,0.6374967694282532,0.0,2.681545827991668
2,0.1131809800863266,0.3875108063220978,0.11495774239301682,0.5649712085723877,0.1105642318725586,0.5537052750587463,0.3234153687953949,0.5004136562347412,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.2876377999782562,0.7277728319168091,0.0,3.036179212232223
3,0.11495774239301682,0.5649712085723877,0.1105642318725586,0.5537052750587463,0.3234153687953949,0.5004136562347412,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.2644299566745758,0.7515780925750732,1.0,10.698958569011653
4,0.1105642318725586,0.5537052750587463,0.3234153687953949,0.5004136562347412,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.3146631419658661,0.9533224105834961,0.0,5.010292050746202
5,0.3234153687953949,0.5004136562347412,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.4040720462799072,1.092555046081543,0.0,3.5991614753959986
6,0.23043572902679443,0.738236665725708,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.8860416412353516,0.5597569346427917,1.308714509010315,0.0,2.172172417379487
7,0.24313612282276154,0.8777096271514893,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.8860416412353516,0.8668762445449829,1.61198890209198,0.6304224133491516,1.4237189292907715,0.0,6.874128869555856
8,-2.1001055240631104,1.7096508741378784,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.8860416412353516,0.8668762445449829,1.61198890209198,0.7446373105049133,1.1563588380813599,0.669192910194397,1.348455548286438,0.0,0.8299574247220888
9,0.35312706232070923,0.9471359252929688,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.8860416412353516,0.8668762445449829,1.61198890209198,0.7446373105049133,1.1563588380813599,1.1774876117706299,1.363232135772705,0.610929012298584,1.571908712387085,0.0,2.159275625948225
