,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,vel_x_pred,vel_y_pred,x_delta,y_delta,vel_x_delta,vel_y_delta,Cat,Error,ScaledError
0,0.19109122455120087,0.03777959197759628,0.19401411712169647,0.016616730019450188,0.18939918279647827,0.3389281630516052,0.4050230383872986,0.5730767846107483,-0.2722049057483673,0.5916239619255066,0.35951587557792664,-0.5225619077682495,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.13234557211399078,0.3289417028427124,-0.2904266119003296,1.6495126485824585,-0.1644834727048874,-0.7767802476882935,-0.4769337475299835,-0.28047657012939453,0.0,160.1425323486328,1.7527634429213834
1,0.19401411712169647,0.016616730019450188,0.18939918279647827,0.3389281630516052,0.4050230383872986,0.5730767846107483,-0.2722049057483673,0.5916239619255066,0.35951587557792664,-0.5225619077682495,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.14026324450969696,0.43972325325012207,-0.21783992648124695,1.6276938915252686,-0.20533771812915802,-0.8184019327163696,-0.3880466818809509,0.27098536491394043,0.0,159.76329040527344,1.5452178469335809
2,0.18939918279647827,0.3389281630516052,0.4050230383872986,0.5730767846107483,-0.2722049057483673,0.5916239619255066,0.35951587557792664,-0.5225619077682495,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.10641230642795563,0.6007902026176453,-0.11860091239213943,1.5566821098327637,-0.27854204177856445,-0.7751457095146179,-0.27428296208381653,0.5823425650596619,0.0,136.86143493652344,1.2318064104428978
3,0.4050230383872986,0.5730767846107483,-0.2722049057483673,0.5916239619255066,0.35951587557792664,-0.5225619077682495,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.10172399878501892,0.7183406949043274,0.327625036239624,1.512587308883667,-0.32958176732063293,-0.8784154057502747,0.1185704916715622,-0.41365087032318115,0.0,129.29544067382812,2.0943039174118767
4,-0.2722049057483673,0.5916239619255066,0.35951587557792664,-0.5225619077682495,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.21279047429561615,1.0907005071640015,0.08867421001195908,0.8755549788475037,0.4996117949485779,1.3209187984466553,-0.39249178767204285,-1.0192267894744873,0.2208261489868164,0.3134833574295044,0.0,128.92068481445312,1.6028166909948118
5,0.35951587557792664,-0.5225619077682495,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.21279047429561615,1.0907005071640015,0.08023927360773087,0.31198227405548096,0.18017321825027466,0.730601966381073,-0.1541590392589569,1.4872806072235107,-0.4513700008392334,-1.2082953453063965,-1.3411818742752075,1.2676503658294678,0.0,155.7925262451172,0.6170304975514378
6,0.31686851382255554,0.8379027843475342,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.21279047429561615,1.0907005071640015,0.08023927360773087,0.31198227405548096,0.8919166922569275,1.819261074066162,0.2398741990327835,0.9120938181877136,-0.08615801483392715,1.1581422090530396,-0.549691915512085,-1.008948564529419,-1.2770916223526,1.0886844396591187,0.0,139.93850708007812,1.0743066050046866
7,0.13887865841388702,0.9836210012435913,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.21279047429561615,1.0907005071640015,0.08023927360773087,0.31198227405548096,0.8919166922569275,1.819261074066162,0.5252318978309631,0.9100691080093384,0.2959761917591095,1.0433679819107056,0.08240371942520142,0.6422003507614136,-0.6770936250686646,-0.8529990911483765,-1.4534308910369873,0.6526020169258118,0.0,140.73973083496094,1.3603399230002287
8,0.018865207210183144,0.6016392111778259,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.21279047429561615,1.0907005071640015,0.08023927360773087,0.31198227405548096,0.8919166922569275,1.819261074066162,0.5252318978309631,0.9100691080093384,0.3781265616416931,0.9155047535896301,0.41931143403053284,0.9469990134239197,-0.1830032765865326,-0.12514865398406982,-0.7591303586959839,-0.9234841465950012,-1.5246366262435913,-0.11248856782913208,0.0,148.2664794921875,1.1156340003163916
9,0.20651599764823914,0.5466488599777222,0.2773177921772003,0.5921797156333923,0.27778422832489014,1.5557440519332886,0.21279047429561615,1.0907005071640015,0.08023927360773087,0.31198227405548096,0.8919166922569275,1.819261074066162,0.5252318978309631,0.9100691080093384,0.3781265616416931,0.9155047535896301,0.8340274095535278,0.7528038620948792,0.5101497769355774,0.8386773467063904,-0.25198620557785034,-0.7206277847290039,-0.8367729783058167,-0.9952521920204163,-2.0505971908569336,-0.6732074022293091,0.0,160.37026977539062,1.314636684150788
