,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,vel_x_pred,vel_y_pred,x_delta,y_delta,vel_x_delta,vel_y_delta,Cat,Error,ScaledError
0,0.08205155283212662,0.05599340423941612,0.1360178142786026,0.012141683138906956,-0.020409846678376198,0.18427400290966034,0.24218995869159698,-0.1467922329902649,0.3354831039905548,-0.1906215399503708,0.7884594202041626,-0.6999744176864624,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.511037290096283,-0.13932383060455322,0.2801474332809448,-1.1472086906433105,-0.3311921954154968,0.17861518263816833,-0.4023364782333374,-0.5683731436729431,0.0,69.85741424560547,2.12674969887451
1,0.1360178142786026,0.012141683138906956,-0.020409846678376198,0.18427400290966034,0.24218995869159698,-0.1467922329902649,0.3354831039905548,-0.1906215399503708,0.7884594202041626,-0.6999744176864624,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,0.6373451352119446,-0.2829400897026062,0.2914440631866455,-0.530059814453125,-0.3519776463508606,0.10881096124649048,-0.36028188467025757,0.005631744861602783,0.0,54.20313262939453,1.0761383859989975
2,-0.020409846678376198,0.18427400290966034,0.24218995869159698,-0.1467922329902649,0.3354831039905548,-0.1906215399503708,0.7884594202041626,-0.6999744176864624,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,0.6555878520011902,-0.3504844307899475,-0.004476409405469894,-0.7669809460639954,-0.46568363904953003,0.12265065312385559,-0.6823943853378296,-0.19252091646194458,0.0,68.87812042236328,2.068893609645342
3,0.24218995869159698,-0.1467922329902649,0.3354831039905548,-0.1906215399503708,0.7884594202041626,-0.6999744176864624,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,0.7687551975250244,-0.4680597186088562,0.18199759721755981,-0.6130320429801941,-0.4795490503311157,0.10537874698638916,-0.48853057622909546,-0.05047619342803955,0.0,68.65522766113281,1.7100359224258106
4,0.3354831039905548,-0.1906215399503708,0.7884594202041626,-0.6999744176864624,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,1.0031299591064453,-1.0129839181900024,0.8514177203178406,-0.544989287853241,0.017462212592363358,-0.5684848427772522,-0.5457844138145447,0.12537837028503418,-0.6598860621452332,-0.02547234296798706,0.0,78.3563461303711,1.3412244521472676
5,0.7884594202041626,-0.6999744176864624,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,1.0031299591064453,-1.0129839181900024,1.531796932220459,-0.5791271924972534,0.9980337023735046,-0.5552147030830383,0.3941234350204468,-0.6851790547370911,-0.5595826506614685,0.19168895483016968,-0.22317147254943848,-0.2784945070743561,0.0,81.03672790527344,1.324643278767972
6,0.6351161003112793,-0.2994561791419983,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,1.0031299591064453,-1.0129839181900024,1.531796932220459,-0.5791271924972534,2.1514480113983154,-0.5782296061515808,1.056686282157898,-0.5296209454536438,0.5475956201553345,-0.23217779397964478,-0.6979174613952637,0.3118882179260254,-0.12179899215698242,0.26766306161880493,0.0,97.72212982177734,0.6085222092184898
7,0.42239248752593994,-0.22192329168319702,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,1.0031299591064453,-1.0129839181900024,1.531796932220459,-0.5791271924972534,2.1514480113983154,-0.5782296061515808,1.0322070121765137,-1.561547875404358,1.2186970710754395,-0.592323362827301,0.7537611722946167,-0.07557705044746399,-0.6988130807876587,0.33362239599227905,0.08493304252624512,0.4222896993160248,0.0,96.69512939453125,0.7337935948111446
8,0.8005364537239075,-0.22101813554763794,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,1.0031299591064453,-1.0129839181900024,1.531796932220459,-0.5791271924972534,2.1514480113983154,-0.5782296061515808,1.0322070121765137,-1.561547875404358,1.8882198333740234,-0.9481385350227356,1.4245738983154297,-0.6531811952590942,1.077699899673462,0.09540742635726929,-0.6392605304718018,0.37353217601776123,0.4111356735229492,0.6265380382537842,0.0,94.11117553710938,1.3796716795554167
9,0.5649359226226807,-0.5481235384941101,1.1107628345489502,-0.5782219171524048,1.001794457435608,-0.8735519051551819,1.0031299591064453,-1.0129839181900024,1.531796932220459,-0.5791271924972534,2.1514480113983154,-0.5782296061515808,1.0322070121765137,-1.561547875404358,1.8882198333740234,-0.9481385350227356,1.9262065887451172,-0.9216625094413757,1.3452128171920776,-0.8177680373191833,0.31040799617767334,0.42240506410598755,-0.9783445596694946,0.33844512701034546,-0.3920767307281494,1.0181174278259277,0.0,113.73218536376953,1.7414839720704252
