,Unnamed: 0,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,Cat,Error,ScaledError,x_delta,y_delta
10,10,0.3855656683444977,1.1758418083190918,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.886041641235352,0.8668762445449829,1.61198890209198,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,0.7120413780212402,1.6251503229141235,0.0,99.16069793701172,1.9058041678726712,-0.6434201002120972,-0.004224538803100586
11,11,0.4057489037513733,1.5928587913513184,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.886041641235352,0.8668762445449829,1.61198890209198,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,0.8000775575637817,1.6561057567596436,1.0,110.5829620361328,1.3747212799881334,-0.7090376615524292,0.03720510005950928
12,12,0.3302880525588989,1.6303114891052246,0.5375180244445801,1.523666262626648,0.8163387775421143,1.886041641235352,0.8668762445449829,1.61198890209198,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,0.8498026728630066,1.6177493333816528,1.0,125.23023223876952,1.9040812524518824,-0.7847490906715393,0.006827712059020996
13,13,0.5375180244445801,1.523666262626648,0.8163387775421143,1.886041641235352,0.8668762445449829,1.61198890209198,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,0.9050682783126832,1.6142226457595823,1.0,139.86634826660156,0.7080877928075254,-0.8794807195663451,0.010825634002685325
14,14,0.8163387775421143,1.886041641235352,0.8668762445449829,1.61198890209198,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.0307884216308594,1.5023422241210938,1.0,147.7840576171875,9.01068123755144,-0.8790777921676636,-0.09268951416015625
15,15,0.8668762445449829,1.61198890209198,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,1.1718697547912598,1.263680934906006,1.0,159.99847412109375,0.8436132706695655,-0.8904550075531006,-0.32177793979644753
16,16,0.7446373105049133,1.15635883808136,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.0395973920822144,1.1372113227844238,1.0,172.53968811035156,2.790371145863473,-0.977462649345398,-0.3513343334197998
17,17,1.17748761177063,1.363232135772705,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.2392661571502686,0.9216355085372924,1.0,134.88937377929688,3.0984473059134165,-0.6519979238510132,-0.4904557466506959
18,18,1.083518624305725,1.877708911895752,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2826790809631348,0.9164665937423706,1.0,106.39981079101562,2.8357467663670577,-0.49956071376800537,-0.4272259473800659
19,19,1.7410656213760376,2.0769360065460205,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2518160343170166,0.8238786458969116,0.0,94.0561981201172,1.148910643253801,-0.3917011022567749,-0.4708517789840698
20,20,1.95916748046875,1.8645583391189573,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.3753399848937988,0.7145506739616394,0.0,79.09019470214844,1.3447958809036191,-0.15670037269592285,-0.5175592303276062
21,21,2.098152875900269,2.3840434551239014,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.433976411819458,0.6024261713027954,0.0,94.4665756225586,1.995480530542337,0.04535329341888428,-0.5568233728408813
22,22,1.837396502494812,1.544635772705078,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.492809772491455,0.563758134841919,0.0,102.29105377197266,49.66459849906445,0.21096956729888916,-0.5120623111724854
23,23,1.589964747428894,0.5706819295883179,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.5467015504837036,0.479788213968277,1.0,126.04352569580078,1.907790407379302,0.43097448348999023,-0.5069655478000641
24,24,2.188673257827759,1.899194836616516,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.4423255920410156,0.5849733352661133,0.0,100.93370056152344,2.5862104798824133,0.4886288046836853,-0.32251161336898804
25,25,1.99795401096344,1.6834499835968018,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,1.4189419746398926,0.5448143482208252,1.0,115.63835906982422,1.6619685798201658,0.5941236019134521,-0.2899268865585327
26,26,1.709808111190796,1.1236199140548706,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,1.2471685409545898,0.6937060356140137,0.0,85.2831802368164,1.888401983793732,0.5564165711402893,-0.07813423871994019
27,27,1.2833260297775269,0.9226004481315612,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,1.104501247406006,0.8446926474571228,0.0,87.2973403930664,4.516752511424903,0.5369911789894106,0.11503976583480835
28,28,1.2663003206253052,0.940689742565155,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,1.0412275791168213,0.8466829061508179,0.0,102.76009368896484,15.092824593588984,0.6119325160980225,0.15335190296173096
29,29,1.6011115312576294,1.3455897569656372,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.918323576450348,0.9237837791442872,1.0,115.39112854003906,0.9156750664946678,0.605285942554474,0.2682572603225709
30,30,1.2739229202270508,1.0869619846343994,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.8119481205940247,0.8772751092910767,1.0,120.34830474853516,12.764476520644411,0.6159165054559708,0.2602466344833374
31,31,1.5306495428085327,1.0630089044570925,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,0.6890223026275635,0.8337829113006592,1.0,123.60163116455078,6.031487239011265,0.6022017449140549,0.2557041645050049
32,32,1.1668062210083008,0.7495594620704651,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,0.5597453713417053,0.7029154300689697,1.0,116.57384490966795,5.408071796837999,0.6030072420835495,0.1639113426208496
33,33,1.1105700731277466,1.2577714920043943,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,0.4150639474391937,0.6547254920005798,1.0,114.14813232421876,4.394520633483017,0.5487299561500549,0.15732309222221375
34,34,0.7894314527511597,1.0877032279968262,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,0.2339908480644226,0.5271766185760498,0.0,97.04310607910156,1.6971362825911875,0.4638070911169052,0.06685847043991089
35,35,0.4611380398273468,0.6976705193519592,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,0.1062775626778602,0.5123604536056519,0.0,94.07376861572266,0.5300855783101833,0.44641769677400583,0.09686949849128723
36,36,0.4584881067276001,0.6718949675559998,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.0861177965998649,0.5660198926925659,0.0,89.9812240600586,1.9231811895439237,0.35753304511308676,0.19787263870239258
37,37,0.967799425125122,0.995723843574524,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.3117929995059967,0.5266538858413696,0.0,68.7290267944336,3.942316816500707,0.24473479390144348,0.19462722539901733
38,38,0.1483455598354339,0.6095491647720337,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.4299197494983673,0.5079954862594604,0.0,71.646484375,3.755657752836464,0.23638281226158142,0.21566733717918396
39,39,0.1886409670114517,0.5691782236099243,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-0.4789573848247528,0.464349091053009,0.0,78.07381439208984,3.1503521504608285,0.29253795742988586,0.21101903915405268
40,40,-0.0044264118187129,0.4605086743831634,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.5515719056129456,0.4260707497596741,0.0,85.56295013427734,1.852453712307076,0.32646846771240234,0.22056077420711517
41,41,-0.1275261342525482,0.5966694951057434,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-0.6348583102226257,0.3446337282657623,0.0,84.23002624511719,1.4631206412781077,0.36193132400512695,0.19641521573066706
42,42,-0.4581367075443268,0.5809752941131592,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6944174766540527,0.2793870568275451,0.0,59.3437614440918,3.070321537181747,0.21232479810714722,0.1807038709521293
43,43,-0.9731538891792296,1.0068365335464478,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.7200816869735718,0.216902807354927,0.0,34.02870559692383,0.8611089450935843,0.06554234027862549,0.14443335682153696
44,44,-0.5053873062133789,0.5561404228210449,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.71096271276474,0.1731006205081939,0.0,27.959453582763672,1.9391899683054807,-0.03670555353164673,0.12431029602885238
45,45,-0.6265055537223816,0.3670259118080139,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.6601065993309021,0.1230614185333252,0.0,29.68600273132324,2.352264615340516,-0.1056220531463623,0.1000604722648859
46,46,-0.6070197820663452,0.3525301814079284,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.65601646900177,0.1063515022397041,0.0,49.17076873779297,0.2208083664707065,-0.22076326608657837,0.10457012534607199
47,47,-0.6955826282501221,0.1631509363651275,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,-0.5390770435333252,0.1260718554258346,0.0,52.29841232299805,3.3427490803547277,-0.21833783388137817,0.1405589841306209
48,48,-1.0162442922592163,0.3606477379798889,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.4561854302883148,0.0799897089600563,0.0,57.42478561401367,0.5841807390305774,-0.25073710083961487,0.11072025448083878
49,49,-0.8217114210128784,-0.0555090978741645,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.3381938636302948,0.0035446682013571,0.0,53.094539642333984,38.36701314692527,-0.23950264602899551,0.05267522716894743
50,50,-1.008774757385254,0.0971326977014541,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,-0.2493534982204437,-0.0010268926853314,0.0,59.77730941772461,0.8256701776034767,-0.260321662761271,0.06925251183565706
51,51,-0.6694818735122681,0.2160034030675888,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,-0.1658653318881988,-0.0092219766229391,0.0,67.445556640625,1.0580013626485367,-0.31477648019790644,0.08407881297171117
52,52,-0.6367582082748413,0.1100334599614143,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,-0.0648358091711998,-0.0301784668117761,0.0,68.26422882080078,1.2823687882729329,-0.3411710783839226,0.07969588600099092
53,53,-0.5617725253105164,0.0887146964669227,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.1441566050052642,-0.1066537201404571,0.0,49.707950592041016,2.899556465652612,-0.2622477710247041,0.02285423874855047
54,54,-0.7360438704490662,0.9810883402824402,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.3834162652492523,-0.2880699038505554,0.0,40.98367691040039,0.4959489249502419,-0.16955003142356873,-0.14177897572517395
55,55,-0.285239428281784,-0.0643805339932441,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.7311739325523376,-0.1942078620195388,0.3236693441867828,-0.2154237180948257,0.0,65.3095474243164,7.980935784777952,-0.37469771504402166,-0.05577151477336878
56,56,0.0928736552596092,-0.3508486151695251,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.7311739325523376,-0.1942078620195388,0.8326770067214966,-0.0697426125407219,0.3801682591438293,-0.2078937441110611,0.0,77.53242492675781,2.724616301624968,-0.4643560647964478,-0.02462536096572876
57,57,-0.0975453704595565,-0.0435952879488468,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.7311739325523376,-0.1942078620195388,0.8326770067214966,-0.0697426125407219,0.9815390706062316,-0.2073167413473129,0.5719064474105835,-0.2409934401512146,0.0,67.24517059326172,15.840893224015732,-0.40479928255081177,-0.05371950566768646
58,58,-0.1632584333419799,0.2042030245065689,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.7311739325523376,-0.1942078620195388,0.8326770067214966,-0.0697426125407219,0.9815390706062316,-0.2073167413473129,0.9477493762969972,-0.0978420823812484,0.6985549330711365,-0.2138752192258834,0.0,42.75981903076172,5.767684869294598,-0.206803560256958,-0.10540060698986045
59,59,0.2289178371429443,-0.3488485515117645,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.7311739325523376,-0.1942078620195388,0.8326770067214966,-0.0697426125407219,0.9815390706062316,-0.2073167413473129,0.9477493762969972,-0.0978420823812484,0.8261749148368835,-0.2355845123529434,0.8123681545257568,-0.2576011717319488,0.0,48.719337463378906,1.0889327941960418,-0.005177736282348633,-0.21797390282154078
60,60,0.4455807507038116,-0.3023881912231445,0.4586598873138428,-0.1874650716781616,0.8409370183944702,-0.435161292552948,0.7311739325523376,-0.1942078620195388,0.8326770067214966,-0.0697426125407219,0.9815390706062316,-0.2073167413473129,0.9477493762969972,-0.0978420823812484,0.8261749148368835,-0.2355845123529434,0.7945876121520996,-0.0084468824788928,0.8531075716018677,-0.2314242273569107,0.0,65.99668884277344,4.156481663035997,0.14591240882873535,-0.26101196371018887
