,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,Cat,Error,ScaledError,x_delta,y_delta
0,0.0314820520579814,0.1391521543264389,0.0581513606011867,0.1213350072503089,0.1651484966278076,0.1015794277191162,0.3876227438449859,-0.0563804544508457,0.4415194690227508,-0.0815503373742103,0.4830757975578308,-0.1637572795152664,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,0.6553545594215393,-0.2564482390880584,0.0,32.474754333496094,1.7410244019022976,-0.1806873083114624,0.0897007286548615
1,0.0581513606011867,0.1213350072503089,0.1651484966278076,0.1015794277191162,0.3876227438449859,-0.0563804544508457,0.4415194690227508,-0.0815503373742103,0.4830757975578308,-0.1637572795152664,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,0.7710712552070618,-0.3231608271598816,0.0,34.68286895751953,0.7774375112834998,-0.18145793676376343,0.10059243440628052
2,0.1651484966278076,0.1015794277191162,0.3876227438449859,-0.0563804544508457,0.4415194690227508,-0.0815503373742103,0.4830757975578308,-0.1637572795152664,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.8810542225837708,-0.3435082733631134,0.0,43.73878479003906,2.450403893923831,-0.2163199782371521,0.1569558084011078
3,0.3876227438449859,-0.0563804544508457,0.4415194690227508,-0.0815503373742103,0.4830757975578308,-0.1637572795152664,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,0.934324324131012,-0.3745493590831756,0.0,57.490116119384766,0.9360096395252736,-0.282565176486969,0.2019390761852265
4,0.4415194690227508,-0.0815503373742103,0.4830757975578308,-0.1637572795152664,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,0.9917402267456056,-0.4065504074096679,0.0,71.71495056152344,33.65498708194009,-0.34547770023345936,0.26947408914566046
5,0.4830757975578308,-0.1637572795152664,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.1075018644332886,-0.4056690335273742,0.0,82.95144653320312,13.731651739753904,-0.3788501024246216,0.34988909959793096
6,0.6047474145889282,-0.2166522741317749,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.22587788105011,-0.4288710951805115,0.0,91.08490753173828,4.0681428798940455,-0.41943585872650124,0.4193495512008667
7,1.113717794418335,-0.2947568893432617,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.3498873710632324,-0.5172579288482666,0.0,88.7109603881836,5.873918368388599,-0.4043877124786377,0.4405924677848816
8,0.7171220779418945,-0.3943294882774353,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,1.4598383903503418,-0.6131007075309753,0.0,90.20394897460938,6.594017947309881,-0.4427412748336792,0.424809992313385
9,1.241167664527893,-0.3533058166503906,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,1.5420634746551514,-0.7959667444229126,0.0,86.46012115478516,13.20083920874506,-0.5335288047790527,0.33656907081604004
10,1.1431652307510376,-0.4182399213314056,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,1.657836675643921,-0.792914628982544,1.0,101.01879119873048,2.5348115442292887,-0.6706662178039551,0.4430636167526245
11,0.9383937120437622,-0.3433951735496521,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,1.7716777324676514,-0.8162757158279419,0.0,76.62305450439453,5.519426486584921,-0.5583336353302002,0.3304412364959717
12,1.3249698877334597,-0.6841093301773071,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,1.8898940086364744,-0.8346503973007202,0.0,40.53292083740234,0.5399562682197834,-0.20770692825317405,0.21366095542907715
13,1.50427508354187,-0.7851473093032837,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,2.2022337913513184,-1.148827075958252,1.893553376197815,-0.8179119825363159,0.0,21.444211959838867,0.5298707946589776,-0.02463066577911377,0.15377086400985718
14,1.7491579055786133,-0.9464126825332642,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,2.2022337913513184,-1.148827075958252,1.7988730669021606,-0.9506198167800904,1.9143396615982056,-0.6784864664077759,0.0,35.9143180847168,2.7898264654332103,0.1575155258178711,0.18189245462417603
15,1.870232343673706,-0.9743016362190248,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,2.2022337913513184,-1.148827075958252,1.7988730669021606,-0.9506198167800904,1.5866271257400513,-0.6352651715278625,1.9413774013519287,-0.5725104808807373,0.0,53.14011764526367,2.269874376368433,0.28833281993865967,0.19933897256851196
16,1.889165043830872,-1.1203478574752808,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,2.2022337913513184,-1.148827075958252,1.7988730669021606,-0.9506198167800904,1.5866271257400513,-0.6352651715278625,1.8337913751602173,-1.2054752111434937,1.9660859107971191,-0.4747326374053955,0.0,75.49803924560547,0.7891094519987941,0.48022937774658203,0.21284234523773193
17,2.1435587406158447,-1.1585255861282349,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,2.2022337913513184,-1.148827075958252,1.7988730669021606,-0.9506198167800904,1.5866271257400513,-0.6352651715278625,1.8337913751602173,-1.2054752111434937,1.644376277923584,-0.8668791651725769,1.82795524597168,-0.509959876537323,0.0,69.74254608154297,1.1962268080116776,0.5020161867141726,0.07716900110244751
18,2.3769736289978027,-1.0467872619628906,2.3213322162628174,-1.2396609783172607,2.3637852668762207,-1.5352826118469238,2.2022337913513184,-1.148827075958252,1.7988730669021606,-0.9506198167800904,1.5866271257400513,-0.6352651715278625,1.8337913751602173,-1.2054752111434937,1.644376277923584,-0.8668791651725769,1.280123949050903,-0.5157223343849182,1.7428343296051023,-0.5090791583061218,0.0,76.08785247802734,6.480678706861458,0.5372844934463499,0.006360530853271484
