,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,x_delta,y_delta,Cat,Error,ScaledError
0,0.07788924127817154,-0.06719591468572617,-0.6212435364723206,0.7196030020713806,-0.1027204841375351,-0.0681687593460083,0.8464894890785217,-0.21571055054664612,0.32234644889831543,0.1924256831407547,0.21866443753242493,0.17103083431720734,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.3332711160182953,0.06222902610898018,0.08301913738250732,-0.04158337786793709,0.0,12.537606239318848,1.4982080553719397
1,-0.6212435364723206,0.7196030020713806,-0.1027204841375351,-0.0681687593460083,0.8464894890785217,-0.21571055054664612,0.32234644889831543,0.1924256831407547,0.21866443753242493,0.17103083431720734,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3199806809425354,0.03878757730126381,0.05924612283706665,-0.036599379032850266,0.0,8.760638236999512,1.062367378003969
2,-0.1027204841375351,-0.0681687593460083,0.8464894890785217,-0.21571055054664612,0.32234644889831543,0.1924256831407547,0.21866443753242493,0.17103083431720734,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.3026757836341858,-0.008383037522435188,0.03186237812042236,-0.05955743044614792,0.0,7.337960720062256,0.8751311398420433
3,0.8464894890785217,-0.21571055054664612,0.32234644889831543,0.1924256831407547,0.21866443753242493,0.17103083431720734,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.3019406497478485,0.04444609209895134,0.014895379543304443,0.014003513380885124,0.0,2.6241753101348877,0.3434575712533004
4,0.32234644889831543,0.1924256831407547,0.21866443753242493,0.17103083431720734,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.38229605555534363,-0.1530851572751999,0.24189041554927826,-0.02351481094956398,-0.05748148262500763,-0.02472844161093235,0.0,7.701024532318115,0.4001156395546807
5,0.21866443753242493,0.17103083431720734,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.38229605555534363,-0.1530851572751999,0.3746419847011566,-0.1717192530632019,0.3108716905117035,-0.05105043575167656,0.0030798017978668213,-0.0008824653923511505,0.0,0.4512435793876648,0.027987479411253003
6,0.2009696215391159,0.2004779875278473,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.38229605555534363,-0.1530851572751999,0.3746419847011566,-0.1717192530632019,0.2864846885204315,0.03885551542043686,0.28692856431007385,-0.03322531655430794,-0.029028117656707764,0.038968276232481,0.0,5.078311920166016,0.49308426518580517
7,0.2415246069431305,0.0633748471736908,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.38229605555534363,-0.1530851572751999,0.3746419847011566,-0.1717192530632019,0.2864846885204315,0.03885551542043686,0.8350471258163452,0.05480978265404701,0.3576033115386963,-0.045967914164066315,0.02961030602455139,0.03768149018287659,0.0,6.43149471282959,0.07961052088682065
8,0.3041869103908539,0.05784142017364502,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.38229605555534363,-0.1530851572751999,0.3746419847011566,-0.1717192530632019,0.2864846885204315,0.03885551542043686,0.8350471258163452,0.05480978265404701,0.29559969902038574,-0.058350782841444016,0.372622013092041,-0.08488023281097412,0.031623512506484985,0.0039002373814582825,0.0,3.6991987228393555,0.43158425889439456
9,0.22670690715312958,0.024840369820594788,0.3119661211967468,-0.015970833599567413,0.26104557514190674,0.08880169689655304,0.38229605555534363,-0.1530851572751999,0.3746419847011566,-0.1717192530632019,0.2864846885204315,0.03885551542043686,0.8350471258163452,0.05480978265404701,0.29559969902038574,-0.058350782841444016,0.12544317543506622,-0.7451853156089783,0.3624544143676758,-0.11617283523082733,-0.0080641508102417,-0.028647392988204956,0.0,2.48054575920105,0.030583670513222888
