,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,x_delta,y_delta,Cat,Error,ScaledError
0,-0.533009946346283,-0.1785125434398651,-0.4865719676017761,-0.12446103245019913,-0.4388522207736969,-0.19818520545959473,0.04016130045056343,-1.6468784809112549,-0.6929797530174255,-0.3237244188785553,-0.7626640200614929,-0.34012889862060547,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5736896991729736,-0.32538947463035583,-0.09579169750213623,0.150759756565094,0.0,29.98215103149414,2.529804416916076
1,-0.4865719676017761,-0.12446103245019913,-0.4388522207736969,-0.19818520545959473,0.04016130045056343,-1.6468784809112549,-0.6929797530174255,-0.3237244188785553,-0.7626640200614929,-0.34012889862060547,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.5401194095611572,-0.3634798228740692,-0.15136656165122986,0.13868263363838196,0.0,35.56743240356445,1.6278195422324082
2,-0.4388522207736969,-0.19818520545959473,0.04016130045056343,-1.6468784809112549,-0.6929797530174255,-0.3237244188785553,-0.7626640200614929,-0.34012889862060547,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.5419309139251709,-0.3959546387195587,-0.24570372700691223,0.1386568248271942,0.0,46.054107666015625,1.4105610631516556
3,0.04016130045056343,-1.6468784809112549,-0.6929797530174255,-0.3237244188785553,-0.7626640200614929,-0.34012889862060547,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.39820003509521484,-0.43018797039985657,-0.20767275989055634,0.1374649703502655,0.0,40.01217269897461,3.4630932488796655
4,-0.6929797530174255,-0.3237244188785553,-0.7626640200614929,-0.34012889862060547,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.2284713238477707,-0.6365156173706055,-0.3149704337120056,-0.5563400387763977,-0.21006658673286438,0.058509886264801025,0.0,32.027748107910156,1.5917783775130914
5,-0.7626640200614929,-0.34012889862060547,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.2284713238477707,-0.6365156173706055,0.06416067481040955,-0.6116927862167358,-0.22818177938461304,-0.5908064246177673,-0.20580551028251648,0.06163370609283447,0.0,35.62902069091797,1.766985798302809
6,-0.6931475400924683,-0.26389485597610474,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.2284713238477707,-0.6365156173706055,0.06416067481040955,-0.6116927862167358,-0.2737014889717102,-0.65284663438797,-0.23056140542030334,-0.6252145171165466,-0.27323460578918457,0.05551469326019287,0.0,50.823368072509766,0.9266138933884281
7,-0.4309813678264618,-0.5484222769737244,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.2284713238477707,-0.6365156173706055,0.06416067481040955,-0.6116927862167358,-0.2737014889717102,-0.65284663438797,0.1389157623052597,-0.4537762999534607,-0.07543507218360901,-0.5572313070297241,-0.2034454196691513,0.14439475536346436,0.0,44.7074089050293,1.175662932006406
8,-0.5488094687461853,-0.435871422290802,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.2284713238477707,-0.6365156173706055,0.06416067481040955,-0.6116927862167358,-0.2737014889717102,-0.65284663438797,0.1389157623052597,-0.4537762999534607,0.19253557920455933,-0.7042149901390076,-0.015109919011592865,-0.5880740284919739,-0.22340649366378784,0.1406400203704834,0.0,48.44877624511719,9.680224850305411
9,-0.5134427547454834,-0.4575360119342804,-0.4527379274368286,-0.6867281794548035,-0.1317441463470459,-0.5313863754272461,-0.2284713238477707,-0.6365156173706055,0.06416067481040955,-0.6116927862167358,-0.2737014889717102,-0.65284663438797,0.1389157623052597,-0.4537762999534607,0.19253557920455933,-0.7042149901390076,0.4472983777523041,-0.7427251935005188,0.06376241147518158,-0.6470227241516113,-0.28926020860671997,0.12586885690689087,0.0,44.635372161865234,3.456982392554394
