,x(t-8),y(t-8),x(t-7),y(t-7),x(t-6),y(t-6),x(t-5),y(t-5),x(t-4),y(t-4),x(t-3),y(t-3),x(t-2),y(t-2),x(t-1),y(t-1),x(t),y(t),x_predicted,y_predicted,x_delta,y_delta,Cat,Error,ScaledError
0,-0.06017981842160225,0.16450588405132294,0.061146464198827744,0.3244268596172333,-0.0760752260684967,0.3693765699863434,0.09664544463157654,0.4504391551017761,0.10589338839054108,0.4189136326313019,0.2433781921863556,0.6260359287261963,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.22320926189422607,0.6511513590812683,-0.055782824754714966,-0.42467623949050903,0.0,67.79125213623047,5.735346268238295
1,0.061146464198827744,0.3244268596172333,-0.0760752260684967,0.3693765699863434,0.09664544463157654,0.4504391551017761,0.10589338839054108,0.4189136326313019,0.2433781921863556,0.6260359287261963,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.23804815113544464,0.9437524676322937,-0.07342107594013214,-0.2561191916465759,0.0,40.349853515625,8.945732035770408
2,-0.0760752260684967,0.3693765699863434,0.09664544463157654,0.4504391551017761,0.10589338839054108,0.4189136326313019,0.2433781921863556,0.6260359287261963,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.27407944202423096,1.115113615989685,-0.07883581519126892,-0.21259236335754395,0.0,41.6446418762207,2.6372369986253132
3,0.09664544463157654,0.4504391551017761,0.10589338839054108,0.4189136326313019,0.2433781921863556,0.6260359287261963,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.292165607213974,1.2700870037078857,-0.11595746874809265,-0.2560652494430542,0.0,38.93845748901367,0.5274051080462188
4,0.10589338839054108,0.4189136326313019,0.2433781921863556,0.6260359287261963,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.3504939079284668,1.3949593305587769,-0.1031661331653595,-0.3012632131576538,0.0,42.9945068359375,2.8623120115317553
5,0.2433781921863556,0.6260359287261963,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.416597455739975,1.4682761430740356,-0.16748598217964172,-0.2498488426208496,0.0,44.25376892089844,0.9242194116284332
6,0.11479365825653076,0.564107358455658,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.4738299548625946,1.5082587003707886,-0.25283876061439514,-0.2011260986328125,0.0,50.439632415771484,1.413950011905764
7,0.19606740772724152,0.735833466053009,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.9393064975738525,1.780297875404358,0.537422239780426,1.55342698097229,-0.37308621406555176,-0.14360082149505615,0.0,58.344810485839844,5.075126331987948
8,0.328002005815506,1.0089951753616333,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.9393064975738525,1.780297875404358,1.1383823156356812,1.9520589113235474,0.5763198137283325,1.59274423122406,-0.5010603666305542,-0.09210813045501709,0.0,73.62794494628906,2.070064575216288
9,0.3232896029949188,1.2163538932800293,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.9393064975738525,1.780297875404358,1.1383823156356812,1.9520589113235474,1.2515041828155518,1.6490585803985596,0.5992139577865601,1.6472617387771606,-0.6481382846832275,-0.025308847427368164,0.0,93.06331634521484,26.31503090194752
10,0.4239422082901001,1.2537099123001099,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.9393064975738525,1.780297875404358,1.1383823156356812,1.9520589113235474,1.2515041828155518,1.6490585803985596,1.3988516330718994,1.4718339443206787,0.6107288002967834,1.6280008554458618,-0.7636517882347107,-0.03253471851348877,1.0,115.96041870117188,4.695681339243567
11,0.635862410068512,2.0041871070861816,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.9393064975738525,1.780297875404358,1.1383823156356812,1.9520589113235474,1.2515041828155518,1.6490585803985596,1.3988516330718994,1.4718339443206787,1.4683092832565308,1.5293289422988892,0.7121347784996033,1.585234522819519,-0.7907657027244568,-0.06356978416442871,1.0,125.64270782470703,7.284243121622149
12,0.48541828989982605,1.8171660900115967,0.49322521686553955,1.375818133354187,0.6175866723060608,1.470840334892273,0.9393064975738525,1.780297875404358,1.1383823156356812,1.9520589113235474,1.2515041828155518,1.6490585803985596,1.3988516330718994,1.4718339443206787,1.4683092832565308,1.5293289422988892,1.827701210975647,2.337979316711426,0.798949122428894,1.544909954071045,-0.83111572265625,-0.09494376182556152,1.0,139.91357421875,1.0780278616438441
