8.118,NAV_LAT,uSimMarine,43.82508
8.118,NAV_LONG,uSimMarine,-70.33029
8.118,NAV_HEADING,uSimMarine,101.16918
8.118,NAV_SPEED,uSimMarine,3.75
8.15,DESIRED_RUDDER,pMarinePID,-3.87302
8.2,DESIRED_RUDDER,pMarinePID,-3.87302
8.25,DESIRED_RUDDER,pMarinePID,-3.87302
8.301,DESIRED_RUDDER,pMarinePID,-2.67302
8.351,DESIRED_RUDDER,pMarinePID,-2.67302
8.369,NAV_LAT,uSimMarine,43.82508
8.369,NAV_LONG,uSimMarine,-70.33028
8.369,NAV_HEADING,uSimMarine,100.73975
8.369,NAV_SPEED,uSimMarine,3.83
8.402,DESIRED_RUDDER,pMarinePID,-2.1577
8.452,DESIRED_RUDDER,pMarinePID,-2.1577
8.502,DESIRED_RUDDER,pMarinePID,-2.1577
8.553,DESIRED_RUDDER,pMarinePID,-2.1577
8.603,DESIRED_RUDDER,pMarinePID,-2.1577
8.619,NAV_LAT,uSimMarine,43.82508
8.619,NAV_LONG,uSimMarine,-70.33027
8.619,NAV_HEADING,uSimMarine,100.39417
8.619,NAV_SPEED,uSimMarine,3.88
8.653,DESIRED_RUDDER,pMarinePID,-1.74301
8.704,DESIRED_RUDDER,pMarinePID,-1.74301
8.754,DESIRED_RUDDER,pMarinePID,-1.74301
8.804,DESIRED_RUDDER,pMarinePID,-0.54301
8.855,DESIRED_RUDDER,pMarinePID,-0.54301
8.87,NAV_LAT,uSimMarine,43.82508
8.87,NAV_LONG,uSimMarine,-70.33025
8.87,NAV_HEADING,uSimMarine,100.3069
8.87,NAV_SPEED,uSimMarine,3.93
8.905,DESIRED_RUDDER,pMarinePID,-0.43828
8.955,DESIRED_RUDDER,pMarinePID,-0.43828
9.006,DESIRED_RUDDER,pMarinePID,-0.43828
9.056,DESIRED_RUDDER,pMarinePID,0.77219
9.106,DESIRED_RUDDER,pMarinePID,0.78266
9.121,NAV_LAT,uSimMarine,43.82508
9.121,NAV_LONG,uSimMarine,-70.33024
9.121,NAV_HEADING,uSimMarine,100.43236
9.121,NAV_SPEED,uSimMarine,3.95
9.157,DESIRED_RUDDER,pMarinePID,0.6407
9.207,DESIRED_RUDDER,pMarinePID,0.64929
9.258,DESIRED_RUDDER,pMarinePID,0.65787
9.308,DESIRED_RUDDER,pMarinePID,3.0966
9.358,DESIRED_RUDDER,pMarinePID,3.13543
9.372,NAV_LAT,uSimMarine,43.82507
9.372,NAV_LONG,uSimMarine,-70.33023
9.372,NAV_HEADING,uSimMarine,100.93581
9.372,NAV_SPEED,uSimMarine,3.92
9.409,DESIRED_RUDDER,pMarinePID,2.54703
9.459,DESIRED_RUDDER,pMarinePID,2.54703
9.509,DESIRED_RUDDER,pMarinePID,2.54703
9.56,DESIRED_RUDDER,pMarinePID,4.94703
9.61,DESIRED_RUDDER,pMarinePID,4.94703
9.622,NAV_LAT,uSimMarine,43.82507
9.622,NAV_LONG,uSimMarine,-70.33022
9.622,NAV_HEADING,uSimMarine,101.72865
9.622,NAV_SPEED,uSimMarine,3.88
9.661,DESIRED_RUDDER,pMarinePID,3.99562
9.711,DESIRED_RUDDER,pMarinePID,3.99562
9.762,DESIRED_RUDDER,pMarinePID,3.99562
9.812,DESIRED_RUDDER,pMarinePID,5.19562
9.862,DESIRED_RUDDER,pMarinePID,5.19562
9.873,NAV_LAT,uSimMarine,43.82507
9.873,NAV_LONG,uSimMarine,-70.33021
9.873,NAV_HEADING,uSimMarine,102.5638
9.873,NAV_SPEED,uSimMarine,3.85
9.913,DESIRED_RUDDER,pMarinePID,4.19344
