,Unnamed: 0,Time,X,Y,BAO,RAO,X_n,Y_n,RAO_n,BAO_n,X_o,Y_o
5191,5191,687.803,19.52102,-65.97689,0.2610319101546734,319.8689325009737,20.56008537696387,-66.56041435122228,320.9079978779376,0.25084748896028086,-63.03,-375.01
5192,5192,687.91,19.65482,-65.99261,0.26293349113594827,319.2391023847869,20.414351572323653,-65.45361388100065,319.99863395711054,0.27234074806795805,-63.32,-374.26
5193,5193,688.017,19.78952,-66.00873,0.2652442751768262,318.4478716029411,18.547578809905282,-64.7923654248246,317.2059304128464,0.2864738419182591,-63.69,-373.32
5194,5194,688.121,19.92022,-66.02464,0.26755423942081513,317.657494720301,20.57097605304423,-65.55923912348041,318.3082507733452,0.27567701705774955,-64.06,-372.38
5195,5195,688.224,20.05036,-66.04074,0.26990458774303905,316.87115511115434,21.169305811158047,-67.9521345993372,317.99010092231237,0.23654445867976717,-64.44,-371.44
5196,5196,688.328,20.18096,-66.05717,0.27223782775298816,316.0836914808015,20.082371048105696,-64.4912211519972,315.9851025289072,0.29956879106844936,-64.81,-370.5
5197,5197,688.432,20.31177,-66.0739,0.27461413635159276,315.300436990409,21.602394066487822,-67.52240520301926,316.5910610568968,0.24933295132663758,-65.19,-369.56
5198,5198,688.54,20.44745,-66.09152,0.27700923937775845,314.5290663598722,21.09828948978809,-66.72375002601937,315.1799058496603,0.2659747437937509,-65.57,-368.63
5199,5199,688.64,20.57308,-66.10809,0.2793931827772257,313.7481343561018,20.97216178330612,-66.85065117126969,314.14721613940793,0.26643304544110424,-65.95,-367.69
5200,5200,688.745,20.70397,-66.12561,0.28179711223498544,312.97915007973455,22.09433711424816,-63.99884885297872,314.3695171939827,0.31891609665399795,-66.33,-366.76
5201,5201,688.851,20.83721,-66.14371,0.284229597104946,312.2024868045548,21.93603239655583,-65.01648297728985,313.3013092011106,0.3039034200686909,-66.71,-365.82
5202,5202,688.956,20.96979,-66.16198,0.2866940411085748,311.4397499417255,21.22632221174197,-66.27987764920414,311.69628215346745,0.2846363389496013,-67.1,-364.89
5203,5203,689.065,21.10618,-66.18106,0.2891613955498931,310.6667875968012,22.67083873944675,-65.24911356441392,312.231446336248,0.30542692930309545,-67.48,-363.95
5204,5204,689.168,21.23581,-66.19946,0.29165042604477126,309.89730884737884,21.61173308326446,-66.75343149113257,310.2732319306433,0.28198179956232533,-67.87,-363.01
5205,5205,689.273,21.36729,-66.21838,0.2941580475016333,309.12979825530977,20.33548730449683,-65.26636102623686,308.0979955598066,0.3107739131352574,-68.26,-362.07
5206,5206,689.375,21.49528,-66.23705,0.29665759562530813,308.3730231796888,22.439812389418787,-66.13912773546976,309.3175555691076,0.2983666615523696,-68.65,-361.14
5207,5207,689.484,21.63226,-66.25728,0.29920842942317216,307.60978751415894,21.813340259383484,-67.60557357121458,307.7908677735424,0.2756762673220052,-69.04,-360.2
5208,5208,689.584,21.75816,-66.27609,0.3012936880454022,307.01384643281756,21.133055114935527,-67.1611954572961,306.38874154775306,0.28584568358821505,-69.35,-359.46
5209,5209,689.689,21.88949,-66.29592,0.3042746723436427,306.105170193361,22.520991428250742,-66.40665286366571,306.7366716216118,0.302342019282514,-69.82,-358.34
5210,5210,689.793,22.02073,-66.31595,0.3064389952224002,305.5064195029875,22.100468054925436,-66.96890791280751,305.58615755791294,0.2950427297669591,-70.14,-357.59
5211,5211,689.898,22.15263,-66.3363,0.30902240415136273,304.7492646609781,22.31302854052484,-67.90859846981597,304.90966320150295,0.2815806190290052,-70.53,-356.65
5212,5212,690.003,22.2845,-66.35686,0.3116086971341648,304.0034631561121,24.1139858425333,-66.2392605459112,305.8329489986454,0.3136611948065622,-70.92,-355.72
5213,5213,690.108,22.41725,-66.37779,0.31422102217531844,303.25011479873604,22.99368189025887,-65.85538593411513,303.8265466889949,0.3233386931508148,-71.31,-354.78
5214,5214,690.214,22.55064,-66.39903,0.3168697820882555,302.5113690543721,21.79375457254691,-64.94513904324836,301.754483626919,0.34224496624854206,-71.71,-353.85
5215,5215,690.319,22.6818,-66.42014,0.31950328870234196,301.76154409410685,22.942428152073543,-66.47884012867915,302.0221722461804,0.3184787781855465,-72.1,-352.91
5216,5216,690.424,22.81412,-66.44166,0.3221434659003997,301.0232863067739,23.929884732727952,-67.24923690104949,302.13905103950185,0.30804859001403384,-72.49,-351.98
5217,5217,690.53,22.94739,-66.46356,0.3248315683803082,300.29027149390924,23.694488391404292,-64.60786486084669,301.0373698853135,0.3572195584717878,-72.89,-351.05
5218,5218,690.634,23.07756,-66.48516,0.327501816467255,299.54603858869376,22.69142804126752,-65.93885773719913,299.1599066299613,0.33703658966422556,-73.28,-350.11
5219,5219,690.738,23.20887,-66.50718,0.3302102192240432,298.816626539805,21.986855970168165,-66.1639321587753,297.59461250997316,0.3362010242037771,-73.68,-349.18
5220,5220,690.844,23.34159,-66.52965,0.33290511529448025,298.0861846353343,23.72403696583073,-68.05752008594249,298.46863160116504,0.3062387517520552,-74.07,-348.25
5221,5221,690.951,23.47591,-66.55263,0.3356617068525187,297.3518153552203,25.195148378011215,-64.41204246197775,299.0710537332315,0.3730220073181662,-74.47,-347.31
5222,5222,691.055,23.60675,-66.57523,0.3381649387531875,296.80426560768194,21.827378756607747,-66.05157047770423,295.0248943642897,0.34730452157666936,-74.86,-346.57
5223,5223,691.165,23.74381,-66.59914,0.34117094251646574,295.8952172645846,23.426155046266675,-66.75406866006209,295.57756231085125,0.33846692729267946,-75.26,-345.44
5224,5224,691.265,23.87012,-66.62138,0.34389872230535573,295.1717117379624,24.37621831636263,-66.46799428106044,295.67781005432505,0.34657580812638966,-75.65,-344.51
5225,5225,691.373,24.00432,-66.64524,0.3467104385605194,294.44556313811216,23.89764858767858,-66.2682619025989,294.33889172579075,0.3532899475680725,-76.05,-343.57
5226,5226,691.478,24.13677,-66.669,0.34926531499834446,293.9057409861755,23.838393764927538,-66.35882566248964,293.60736475110303,0.3546788784430924,-76.44,-342.83
5227,5227,691.582,24.26758,-66.69264,0.35183513800984745,293.1555199405701,23.68567075125158,-65.71989574242845,292.57361069182167,0.36881272808433885,-76.76,-341.89
5228,5228,691.689,24.40188,-66.71709,0.35467497094704264,292.4448480558385,26.4952231759181,-66.59936346481886,294.5381912317566,0.35672968660291837,-77.16,-340.96
5229,5229,691.794,24.53338,-66.74122,0.3574991263429394,291.72299887138274,24.320391029645034,-65.30082702013762,291.5100099010278,0.38263872636415025,-77.55,-340.02
5230,5230,691.9,24.66677,-66.76587,0.36036401710767035,291.0165515318498,22.788279976259542,-66.85882046085176,289.13806150810933,0.3587417255245612,-77.95,-339.09
5231,5231,692.007,24.80153,-66.79097,0.3632155905977701,290.30901752078216,23.7492111483877,-67.26491565578809,289.25669866916985,0.35494367842874425,-78.34,-338.16
5232,5232,692.112,24.93305,-66.81564,0.3661146992546214,289.5973397725057,23.949617789082733,-67.02594998072226,288.6139075615884,0.3624440976412123,-78.74,-337.22
5233,5233,692.216,25.06453,-66.84049,0.3689833925917148,288.89364569190684,26.35454699568464,-67.61783343603692,290.1836626875915,0.3554161902141046,-79.13,-336.29
5234,5234,692.322,25.19712,-66.86572,0.3719150753241277,288.1867073107516,25.049981289628736,-65.66523934289181,288.03956860038033,0.39286741539717074,-79.53,-335.35
5235,5235,692.427,25.32903,-66.89101,0.37484629069629005,287.4912588009608,25.909029022924148,-66.08726197019467,288.07125782388493,0.38887434017281053,-79.93,-334.42
5236,5236,692.531,25.45954,-66.91621,0.37776749495977785,286.78487620824035,25.40060181060043,-67.37072385156621,286.7259380188408,0.3698347317540267,-80.32,-333.48
5237,5237,692.639,25.59525,-66.94259,0.380740970223234,286.0947895881199,25.204135965704808,-67.26992419815367,285.7036755538247,0.3750279107110767,-80.72,-332.55
5238,5238,692.745,25.72852,-66.96864,0.3837335554512953,285.39736447423616,24.47238730018288,-69.26575342615129,284.14123177441905,0.3436413628731875,-81.12,-331.61
5239,5239,692.849,25.85949,-66.99439,0.38673289597222293,284.7019181205708,25.383245979668644,-66.72901580951147,284.2256741002394,0.39136454934606235,-81.52,-330.67
5240,5240,692.955,25.99258,-67.02071,0.3897086184522141,284.0147744550634,25.47212830369462,-65.89378350407006,283.494322758758,0.4093771962341541,-81.91,-329.74
