,Unnamed: 0,Time,X,Y,BAO,RAO,X_n,Y_n,RAO_n,BAO_n,X_o,Y_o
0,0,108.5,0.00027,-0.06042,3.1371239643681594,0.06042060327404883,1.690795703800356,-0.5263573705408328,1.750946307074405,3.128991823144137,0.0,0.0
1,1,108.603,0.00146,-0.14879,3.131780481104739,0.1487971629433841,0.034280163678584406,0.2587262829965078,0.1816173266219685,3.1388929819985174,0.0,0.0
2,2,108.706,0.00377,-0.25303,3.126694336922438,0.25305808384637707,-0.7851530286257385,-0.25096442709405187,-0.5358649447793615,3.126730387970587,0.0,0.0
3,3,108.811,0.0073,-0.36605,3.1216526659556987,0.3661227833664548,0.006409614142068637,-2.120774306345421,0.36523239750852343,3.0910269493451974,0.0,0.0
4,4,108.916,0.01198,-0.48258,3.1167728518666515,0.4827286782448294,1.0296380056634933,0.11791851591954938,1.5003866839083226,3.1272535281227873,0.0,0.0
5,5,109.018,0.01767,-0.59855,3.1120798819076754,0.5988107642653061,-0.6077589739667597,-0.7700982611957212,-0.026618209701453566,3.1090857999237387,0.0,0.0
6,6,109.124,0.02464,-0.71881,3.1073271929097874,0.7192321917851007,0.5299393741967516,-0.9801664151916469,1.2245315659818523,3.102765662943484,0.0,0.0
7,7,109.229,0.03274,-0.83953,3.1026143947519453,0.8401681548951971,-0.21000907867254662,-2.2927714124907905,0.5974190762226506,3.077250547277648,0.0,0.0
8,8,109.334,0.04191,-0.95983,3.097956388817982,0.9607445430498162,0.5964903118918878,-0.8359490947129615,1.515324854941704,3.1001185184955924,0.0,0.0
9,9,109.439,0.05213,-1.07984,3.093354433565628,1.081097573070997,0.3265899237599636,-2.60636453186984,1.3555574968309607,3.0667115543720342,0.0,0.0
10,10,109.544,0.06346,-1.20001,3.0887589758313845,1.20168680266532,1.7141596911864756,-1.045674464543642,2.8523864938517955,3.0914526390779264,0.0,0.0
11,11,109.653,0.07637,-1.32466,3.0238451093980983,0.8203402297217904,-0.31076994328638813,0.7044122207611119,0.4332002864354023,3.0592591004111327,-0.02,-0.51
12,12,109.759,0.09006,-1.44592,2.0372871969346256,0.2799747310026389,0.04467397013935391,-2.896598699146575,0.23458870114199282,2.0119680772459696,-0.16,-1.32
13,13,109.863,0.10464,-1.5654,0.6838620275053038,0.7670887103849204,-0.3005878554276867,-3.8537151019717224,0.36186085495723375,0.6439233946527875,-0.38,-2.16
14,14,109.972,0.1209,-1.68921,0.542898588692767,1.5309125494619213,1.1702965493432547,-2.1056843185200185,2.5803090988051762,0.535629740584593,-0.67,-3.0
15,15,110.075,0.13744,-1.80686,0.5196527197649883,2.3308287824720204,-0.6051135252045677,-0.7343898684245045,1.5882752572674526,0.5383708546902775,-1.02,-3.83
16,16,110.178,0.15495,-1.92393,0.5282326172738346,3.1446943806036223,-1.496125589405839,-1.388500643673909,1.4936187911977834,0.5375776224535589,-1.43,-4.64
17,17,110.281,0.17353,-2.04105,0.5447821004536834,3.9625708275562723,-1.8908848031211756,-2.7032093396668087,1.8981560244350968,0.5332252398036661,-1.88,-5.43
18,18,110.386,0.19343,-2.15969,0.5660189438295161,4.798703268696659,-1.0107898455997326,-0.6977143727864759,3.5944834230969267,0.5915352321083013,-2.38,-6.21
19,19,110.491,0.21476,-2.28074,0.5897566348968198,5.6544283535296485,1.980920877929334,-2.6101537519130655,7.420589231458982,0.584007280324589,-2.93,-6.98
20,20,110.595,0.23684,-2.40098,0.6128042308925001,6.514389007880938,1.0775732421435358,-2.5809664012523506,7.355122250024474,0.609662875581831,-3.51,-7.73
21,21,110.703,0.26066,-2.52546,0.6358825215622264,7.376242068099447,0.8287218873279819,-3.2782971964214647,7.944303955427429,0.6227430337531885,-4.12,-8.46
22,22,110.807,0.28448,-2.64521,0.65813775308945,8.247403410437736,-1.4238592031670558,-4.448308658479741,6.5390642072706795,0.6266677447606858,-4.76,-9.17
23,23,110.917,0.31076,-2.77237,0.6792482672252741,9.122387943652692,0.6938818517575119,-0.5247749471923004,9.505509795410203,0.7184762011483042,-5.42,-9.87
24,24,111.023,0.33684,-2.89395,0.6967057712603932,9.812829489403144,0.606251630507887,-3.4185546194008523,10.082241119911032,0.6875496933806766,-5.96,-10.42
25,25,111.132,0.36492,-3.02025,0.716994452287137,10.70565105301401,2.2769388623319404,-2.782948153362806,12.617669915345951,0.7211361508320187,-6.67,-11.09
26,26,111.242,0.39394,-3.14625,0.7348359967762249,11.609754992509531,0.49537398521161546,-2.8936722644446826,11.711188977721147,0.7392443098788968,-7.39,-11.76
27,27,111.352,0.42395,-3.27212,0.7518209387331924,12.509993305230022,0.29157280243315287,-3.5815963405888804,12.377616107663176,0.7464195576328931,-8.12,-12.41
28,28,111.456,0.4535,-3.3921,0.7677827393072918,13.423959351100553,-0.9814634660355541,-2.890475876818959,11.988995885064998,0.7765377318642306,-8.87,-13.05
29,29,111.56,0.48386,-3.51195,0.7827263306631843,14.341527286244656,0.38908454956010585,-2.3188640776559897,14.246751835804762,0.8035496082672807,-9.63,-13.68
30,30,111.666,0.5157,-3.63448,0.7969901305813514,15.26125235229403,0.14688153155215372,-5.540849878530468,14.892433883846182,0.7637176994401503,-10.4,-14.3
31,31,111.775,0.54921,-3.76024,0.8107195022812095,16.183062605134417,0.44959936810513546,-2.060702703253319,16.08345197323955,0.8403820238698829,-11.18,-14.91
32,32,111.88,0.58225,-3.88126,0.8231426355991287,17.11780502430437,0.1988268770684875,-4.771116861020749,16.73438190137286,0.807611703502855,-11.97,-15.52
