,Time,X,Y,BAO,RAO,X_n,Y_n,RAO_n,BAO_n
0,140.372,-0.00029,0.06075,6.2784116808881585,0.06075069217712667,1.6902357038003561,-0.40518737054083276,1.7512763959774826,6.270279539664136
1,140.478,-0.00156,0.1512,6.272868212936586,0.15120804740489177,0.031260163678584404,0.5587162829965078,0.18402821108347617,6.279980713830364
2,140.58,-0.00397,0.25425,6.2675720234051,0.25428099299790374,-0.7928930286257386,0.2563155729059481,-0.5346420356278349,6.267608074453248
3,140.687,-0.0077,0.36827,6.262279780721674,0.3683504892083082,-0.008590385857931364,-1.3864543063454207,0.3674601033503768,6.231654064111173
4,140.794,-0.01272,0.48721,6.257083398114014,0.48737601756754506,1.0049380056634931,1.0877085159195494,1.5050340232310382,6.26756407437015
5,140.898,-0.01877,0.60436,6.252137639480599,0.6046514057703,-0.6441989739667596,0.4328117388042788,-0.020777568196459706,6.249143557496663
6,141.002,-0.02596,0.72253,6.247271451799879,0.7229962119541152,0.47933937419675166,0.461173584808353,1.2282955861508669,6.242709921833575
7,141.109,-0.0345,0.84391,6.242326922191441,0.8446149052082849,-0.2772490786725466,-0.6093314124907906,0.6018658265357383,6.216963074717143
8,141.215,-0.04413,0.96452,6.237463865228757,0.9655290193981743,0.5104503118918878,1.0884009052870385,1.5201093312900622,6.239625994906367
9,141.319,-0.05476,1.08361,6.232693472867953,1.0849927602062606,0.21969992375996358,-0.4429145318698402,1.3594526839662242,6.206050593674359
10,141.425,-0.06662,1.20381,6.2279007406107185,1.2056519980906597,1.5840796911864756,1.358145535456358,2.856351689277135,6.2305944038572605
11,141.528,-0.0793,1.32124,6.223237845845249,1.3236176289246075,-0.4664399432863881,3.350312220761112,0.9364776856382194,6.2586518368582835
12,141.631,-0.09311,1.43888,6.218565350758789,1.441889429359963,-0.13849602986064607,-0.011798699146574831,1.3965033994993168,6.193246231070133
13,141.735,-0.1081,1.5572,6.213877027275672,1.5609476128301039,-0.5133278554276867,-0.7311151019717226,1.1557197574024172,6.173938394423155
14,141.841,-0.12444,1.67716,6.209124158137342,1.6817701921487371,0.9249565493432547,1.2606856814799814,2.731166741491992,6.201855310029169
15,141.947,-0.14193,1.79706,6.2043699115803355,1.8026560316654978,-0.8844835252045677,2.8695301315754955,1.0601025064609302,6.223088046505625
16,142.052,-0.16048,1.91645,6.199642052329698,1.923157412408043,-1.8115555894058388,2.451879356326091,0.2720818230022042,6.208987057509422
17,142.159,-0.18028,2.03641,6.194887157581697,2.0443743704370783,-2.2446948031211758,1.3742506603331912,-0.020040432684097276,6.183330296931679
18,142.263,-0.20084,2.15409,6.190217490014476,2.1634325581584464,-1.4050598455997325,3.616065627213524,0.9592127125587138,6.215733778293261
19,142.371,-0.22365,2.27888,6.185358264429631,2.2898282417902003,1.542510877929334,1.949466248086935,4.055989119719534,6.1796089098574
20,142.477,-0.247,2.40233,6.18072848047359,2.4149944987307945,0.5937332421435357,2.2223435987476496,3.25572774087433,6.177587125162921
21,142.584,-0.27148,2.52743,6.176182110975201,2.5419684882586564,0.2965818873279819,1.774592803578535,3.1100303755866383,6.163042623166164
22,142.687,-0.29582,2.64792,6.171928760008422,2.6643929512742672,-2.004159203167056,0.844821341520259,0.9560537481072113,6.140458751679658
23,142.791,-0.32117,2.76961,6.167738767888222,2.788169600472683,0.061951851757511944,5.0172050528077,3.171291452230195,6.206966701811252
24,142.896,-0.34756,2.89259,6.163603295101495,2.9133957612552406,-0.07814836949211296,2.3679853805991478,3.1828073917631277,6.154447217221779
25,143.003,-0.37532,3.01812,6.1594648893143065,3.041367034213398,1.5366988623319404,3.2554218466371934,4.953385896545338,6.163606587859188
26,143.109,-0.40342,3.14155,6.155469947584458,3.167346539123877,-0.30198601478838455,3.3941277355553177,3.2687805243354924,6.15987826068713
27,143.214,-0.43223,3.26461,6.1515522310639925,3.2930990305485803,-0.5646071975668472,2.9551336594111195,3.160721832981733,6.146150849963693
28,143.319,-0.46147,3.38614,6.14773772024801,3.4174403667803777,-1.8964334660355542,3.887764123181041,1.9824769007448235,6.1564927128049485
29,143.425,-0.49211,3.51012,6.1438956811463585,3.5444484290930234,-0.5868854504398942,4.703205922344011,3.4496729786531293,6.164718958750455
30,143.53,-0.52301,3.63194,6.140165562165577,3.6694042600536676,-0.8918284684478464,1.725570121469532,3.300585791605821,6.106893131024376
31,143.634,-0.55447,3.75287,6.136500885367258,3.7936091282313207,-0.6540806318948645,5.4524072967466815,3.693998496336456,6.166163406955931
32,143.738,-0.58656,3.87325,6.1328886018970845,3.9174121810322693,-0.9699831229315126,2.9833931389792507,3.5339890581007567,6.1173576698008105
33,143.842,-0.6193,3.99309,6.129318265410888,4.04082915230278,-1.812891922258183,2.9430731889246267,2.8472372300445965,6.110992014856332
34,143.946,-0.65281,4.11291,6.125776226912176,4.164395462032875,-0.953003736800163,2.932927906541795,3.8642017252327117,6.105181654266755
35,144.049,-0.68703,4.23251,6.122266710327251,4.287907545761686,0.8106091155975834,3.94987476392462,5.78554666135927,6.117333794875584
36,144.154,-0.72223,4.35273,6.118757605875393,4.412241451439393,-0.6135816285052699,5.790969520733757,4.520889822934124,6.143859620944502
37,144.258,-0.75801,4.47225,6.115289052367706,4.536033423884794,0.7453085204169109,4.259517032982439,6.039351944301704,6.111576161665713
38,144.362,-0.79442,4.59123,6.111851850923821,4.659452333622483,-0.4624457845115018,5.32625658437736,4.991426549110981,6.124680484910893
39,144.469,-0.83298,4.71498,6.108322916820813,4.787994578192419,-1.0258354603497803,2.936967147041491,4.595139117842638,6.077290738393909
