,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
51,836.406,348.01,303.62,238.487868579463,595.087901490192,239.877871263065,558.126458535973,-159.32,-7.42,1.6,-0.350666666666667
52,851.438,376.26,292.54,239.243774997147,595.635643325683,239.915548543098,582.980708225289,-135.6,-12.06,1.58133333333333,-0.309333333333333
53,866.607,404.14,281.29,239.975320839865,595.615695730057,241.126890458999,591.49771512243,-111.55,-16.74,1.60333333333333,-0.312
54,881.688,432.39,269.87,240.745201557634,595.996298646225,262.42821455392,586.978199560032,-87.59,-21.39,1.59733333333333,-0.31
55,896.801,462.51,257.91,241.733060809,599.01168502793,240.238962152201,597.894251333585,-65.07,-25.77,1.50133333333333,-0.292
56,911.908,490.98,246.97,242.475191575887,600.195655182541,233.055144189049,588.528380500411,-41.28,-30.4,1.586,-0.308666666666667
57,926.997,513.89,232.95,243.183189924681,594.383911373785,243.288283145542,593.530575815223,-16.57,-35.2,1.64733333333333,-0.32
58,942.143,499.7,207.26,243.306916375514,550.36478539238,250.654782990626,562.788782286708,7.99,-39.97,1.63733333333333,-0.318
59,957.224,482.68,181.99,243.280959702988,504.185956369275,236.412454160072,521.260329669025,32.33,-44.7,1.62266666666667,-0.315333333333334
60,972.298,465.71,156.83,243.237491754154,458.079133993244,236.569937749117,452.765004159506,56.7,-49.44,1.62466666666667,-0.316
61,987.396,448.8,131.77,243.18940586581,412.200556161682,240.80705060223,411.290084181238,80.91,-54.15,1.614,-0.314
62,1002.445,433.05,108.41,242.993123589706,368.268984575134,230.069515731633,365.650747459971,104.94,-58.82,1.602,-0.311333333333333
63,1017.491,416.07,83.24,242.86428625684,321.947147370496,241.42662256078,320.534449069964,129.56,-63.6,1.64133333333333,-0.318666666666667
64,1032.659,400.35,59.92,242.575700889112,278.238393109219,248.185699375033,268.542762632842,153.38,-68.23,1.588,-0.308666666666667
65,1047.775,382.34,33.23,243.853239534483,231.555481904446,242.858870574334,232.888943131615,174.48,-68.81,1.40666666666667,-0.0386666666666666
66,1062.849,365.27,7.92,254.200568790006,209.203564979185,254.508391443806,201.872534921378,163.97,-49.04,-0.700666666666666,1.318
67,1077.958,348.43,-17.05,265.479796469569,200.73436302736,253.045229024783,207.578876786714,148.32,-32.87,-1.04333333333333,1.078
68,1092.98,331.5,-42.14,277.529329760251,202.314371708982,275.498719765441,188.019733110396,130.93,-15.63,-1.15933333333333,1.14933333333333
69,1108.121,314.55,-67.28,288.797764599088,212.240520400794,294.791463260219,209.319545541578,113.63,1.11,-1.15333333333333,1.116
70,1123.186,297.72,-92.23,298.663431641441,229.619271839277,303.950918311525,131.351012605863,96.24,17.91,-1.15933333333333,1.12
71,1138.226,280.79,-117.32,306.973698340083,252.806414871142,319.166624351997,249.183271628492,78.82,34.73,-1.16133333333333,1.12133333333333
72,1153.382,263.84,-142.45,313.781369297808,281.944817295867,306.613221884116,254.061611054022,60.28,52.63,-1.236,1.19333333333333
73,1168.471,247,-167.42,319.244865939545,312.670588479313,318.230364592153,301.75431194043,42.88,69.43,-1.16,1.12
74,1183.476,230.09,-192.5,323.763344659885,344.193021428384,322.377420834265,337.225557953787,26.63,85.12,-1.08333333333333,1.046
75,1198.568,213.17,-217.57,327.447665403483,379.095834849184,331.906733656697,386.743229008259,9.19,101.97,-1.16266666666667,1.12333333333333
76,1213.681,196.26,-242.64,330.494615975989,415.426964098384,340.850177735895,437.174535017395,-8.34,118.91,-1.16866666666667,1.12933333333333
77,1228.744,179.43,-267.6,333.033377179815,453.678030545893,330.772185530898,438.376025943835,-26.3,136.75,-1.19733333333333,1.18933333333333
78,1243.84,162.55,-292.84,335.213487594873,492.655279581981,343.147223561993,471.869008018447,-43.99,154.43,-1.17933333333333,1.17866666666667
79,1258.899,146.14,-318.08,337.036361353115,532.184194616864,358.328583980195,545.92359138116,-61.49,171.93,-1.16666666666667,1.16666666666667
80,1274.001,129.57,-343.6,338.586775156594,573.39022637293,354.783766948279,542.84370867547,-79.77,190.21,-1.21866666666667,1.21866666666667
81,1289.068,114.17,-367.31,339.810411567239,612.121334132376,346.32027683238,609.062666379605,-97.09,207.2,-1.15466666666667,1.13266666666667
82,1304.229,97.78,-392.56,341.00077196702,652.147039018042,333.759685487247,654.836377431425,-114.53,224.06,-1.16266666666667,1.124
83,1319.231,81.31,-417.91,342.063676792546,692.59033273646,342.125094398274,694.441651712343,-131.98,241.02,-1.16333333333333,1.13066666666667
84,1334.372,64.85,-443.14,342.944796437775,731.24839076746,341.772744271897,736.466729489215,-149.62,255.95,-1.176,0.995333333333332
85,1349.445,47.89,-468.34,344.374057359364,730.965987307207,341.718886166995,732.941325050932,-149,235.61,0.0413333333333336,-1.356
86,1364.521,31.01,-493.37,346.542343186596,727.505723001544,343.055304808341,731.027528129958,-138.3,214.16,0.713333333333333,-1.43
87,1379.545,14.18,-518.32,348.772989145927,724.973470204255,344.822699411781,715.950769803203,-126.97,192.78,0.755333333333334,-1.42533333333333
88,1394.608,-2.4,-543.66,351.001456257507,724.06152017629,350.516920240008,732.787670961676,-115.65,171.49,0.754666666666666,-1.41933333333333
89,1409.732,-18.87,-568.94,353.229043377555,723.999607803761,355.79418678007,729.179796672392,-104.23,150.01,0.761333333333333,-1.432
90,1424.733,-24.93,-590.41,354.600466610655,722.315106445933,357.416474867434,722.0769800069,-92.9,128.7,0.755333333333333,-1.42066666666667
91,1439.888,0.97,-577.87,353.130523999683,690.255201791337,337.505302741156,689.490583111482,-81.59,107.43,0.754,-1.418
92,1454.941,25.65,-560.72,351.56606505903,653.921746541587,350.792952638706,615.590636100629,-70.26,86.13,0.755333333333333,-1.42
93,1470.045,50.43,-543.37,349.807452193003,617.891167763385,340.191764611201,568.224317761273,-58.91,64.77,0.756666666666667,-1.424
94,1485.142,75.24,-526,347.789708191211,583.970630853984,352.937192645333,568.122595779216,-48.27,44.76,0.709333333333333,-1.334
95,1500.204,99.94,-508.7,345.375009582913,550.434555964649,353.868764558827,515.985237191583,-39.04,23.9,0.615333333333334,-1.39066666666667
96,1515.248,124.63,-491.41,340.164000968738,532.079470192189,340.73321658604,535.44008446483,-55.92,9.1,-1.12533333333333,-0.986666666666667
97,1530.304,149.39,-473.93,334.330789337602,522.306461859319,334.040161848667,550.47943742539,-76.86,-3.17,-1.396,-0.818
98,1545.375,173.76,-456.24,328.38220570213,517.882293672993,340.673529870101,524.953228156653,-97.74,-15.23,-1.392,-0.804
99,1560.51,198.32,-438.7,322.394882658286,519.34075682542,311.9402545497,513.439914956304,-118.59,-27.26,-1.39,-0.802
100,1575.539,220.56,-421.47,316.700132772693,525.052856863002,314.069710972267,558.622250657198,-139.53,-39.35,-1.396,-0.806
101,1590.665,244.25,-402.97,310.97156644479,536.081064392317,309.719756238807,528.977897183086,-160.51,-51.47,-1.39866666666667,-0.808
102,1605.715,268.13,-384.3,305.513917373662,552.228642955072,299.818003268153,472.517181326223,-181.37,-63.51,-1.39066666666667,-0.802666666666667
103,1620.781,291.88,-365.75,300.368364476554,573.347296147806,299.499995372838,573.439477799016,-202.8,-75.89,-1.42866666666667,-0.825333333333334
104,1635.894,315.69,-347.15,295.639176568445,598.633307626631,294.630810318754,594.301736272574,-224,-88.12,-1.41333333333333,-0.815333333333334
105,1650.951,339.61,-328.46,291.28258473769,627.934103628717,301.892675457202,631.95341577734,-245.5,-100.54,-1.43333333333333,-0.828
106,1666.061,363.41,-309.87,287.390587303904,659.98843929269,280.917234355793,652.79521169214,-266.41,-112.61,-1.394,-0.804666666666666
107,1681.106,387.17,-291.3,283.854499970247,695.030561198571,282.334150385784,700.458982708454,-287.64,-124.87,-1.41533333333333,-0.817333333333334
108,1696.269,411.01,-272.68,280.684883384112,732.225510686428,278.839225303147,743.168460590371,-308.52,-136.92,-1.392,-0.803333333333332
109,1711.265,436.67,-253.17,277.702518903854,773.55958968912,273.283783525781,772.335619184701,-329.91,-149.49,-1.426,-0.838000000000001
110,1726.357,460.87,-234.93,274.651028503754,803.214941220592,272.436546955795,771.681938857484,-339.7,-169.8,-0.652666666666664,-1.354
111,1741.493,484.8,-216.66,271.605086502171,829.335404405238,272.924657949006,826.442291254264,-344.21,-193.43,-0.300666666666666,-1.57533333333333
112,1756.501,507.69,-197.68,268.680519741633,856.37707868672,266.388766262975,839.638672357178,-348.46,-217.4,-0.283333333333333,-1.598
113,1771.584,489.45,-177.74,265.65035569754,844.642745603134,290.811487129465,837.843568212392,-352.76,-241.8,-0.286666666666667,-1.62666666666667
114,1786.745,464.11,-161.13,262.723285906853,827.797076220978,262.305303227213,817.734698749063,-357.02,-265.98,-0.283999999999999,-1.612
115,1801.817,438.85,-144.72,259.716707251951,813.151544117085,269.038314924183,808.42687475296,-361.24,-289.88,-0.281333333333335,-1.59333333333333
116,1816.859,413.46,-128.23,256.580292199178,800.835938566696,259.288539771192,769.038550842179,-365.51,-314.09,-0.284666666666665,-1.614
117,1831.965,388.17,-111.81,253.479231563811,789.94136858377,255.620403467504,789.460771576134,-369.16,-336.44,-0.243333333333336,-1.49
118,1847.045,362.66,-95.25,250.083065329093,782.663048124798,248.027626985492,773.745774426017,-373.19,-361.87,-0.268666666666665,-1.69533333333333
119,1862.137,337.32,-78.79,246.896441134012,774.24682020658,274.914971743161,776.792755551524,-374.83,-382.6,-0.109333333333332,-1.382
120,1877.162,311.89,-62.27,244.812258746369,736.044486495212,272.592910076702,732.170581191861,-354.17,-375.52,1.37733333333333,0.472000000000003
121,1892.211,286.7,-45.92,243.059061558373,694.636049237297,227.747779306917,627.90467164735,-332.55,-360.64,1.44133333333333,0.992
122,1907.352,261.31,-29.43,241.073251834348,655.066926428132,241.785124990968,647.277481866871,-312.03,-346.28,1.368,0.957333333333334
123,1922.38,236.04,-13.01,238.844188092209,617.027935996418,236.724417293198,612.151176067498,-291.99,-332.24,1.336,0.935999999999998
124,1937.454,210.54,3.55,236.298177699364,581.30640337089,241.871091849829,587.635899378603,-273.07,-319,1.26133333333333,0.882666666666667
125,1952.507,185.24,19.97,233.441763101148,543.802045049483,233.501931448835,561.722442014131,-251.57,-303.94,1.43333333333333,1.004
126,1967.604,159.89,36.43,230.179163436451,509.393464524232,230.447629793873,523.257044808113,-231.35,-289.78,1.348,0.944000000000002
127,1982.7,134.4,52.99,226.468887509274,478.592788600079,234.55923981345,503.911528140102,-212.58,-276.64,1.25133333333333,0.875999999999999
128,1997.814,110.74,68.35,222.507861142942,449.15477532806,219.332851622238,441.341122164882,-192.75,-262.76,1.322,0.925333333333333
129,2012.902,85.48,84.76,217.761279255849,422.063076447111,223.676083808256,424.23348386752,-172.98,-248.91,1.318,0.923333333333333
130,2028.936,60.03,101.28,212.279886194523,396.700279430202,214.178599466341,413.338561031899,-151.83,-234.11,1.41,0.986666666666666
