,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
76,1213.681,196.26,-242.64,330.494615975989,415.426964098384,347.241833066322,451.836566414672,-8.34,118.91,-1.16866666666667,1.12933333333333
77,1228.744,179.43,-267.6,333.033377179815,453.678030545893,317.089547969707,430.736608878268,-26.3,136.75,-1.19733333333333,1.18933333333333
78,1243.84,162.55,-292.84,335.213487594873,492.655279581981,348.356909109336,474.043947500346,-43.99,154.43,-1.17933333333333,1.17866666666667
79,1258.899,146.14,-318.08,337.036361353115,532.184194616864,409.778813569422,1082.40746725441,-61.49,171.93,-1.16666666666667,1.16666666666667
80,1274.001,129.57,-343.6,338.586775156594,573.39022637293,352.059626370042,528.745583263609,-79.77,190.21,-1.21866666666667,1.21866666666667
81,1289.068,114.17,-367.31,339.810411567239,612.121334132376,352.064568166322,588.704681423002,-97.09,207.2,-1.15466666666667,1.13266666666667
82,1304.229,97.78,-392.56,341.00077196702,652.147039018042,302.718855834533,676.957229438088,-114.53,224.06,-1.16266666666667,1.124
83,1319.231,81.31,-417.91,342.063676792546,692.59033273646,379.617974967682,727.900563853475,-131.98,241.02,-1.16333333333333,1.13066666666667
84,1334.372,64.85,-443.14,342.944796437775,731.24839076746,300.133747283387,801.967862886384,-149.62,255.95,-1.176,0.995333333333332
85,1349.445,47.89,-468.34,344.374057359364,730.965987307207,330.467371316153,751.925559341352,-149,235.61,0.0413333333333336,-1.356
86,1364.521,31.01,-493.37,346.542343186596,727.505723001544,335.321156565262,748.894882389791,-138.3,214.16,0.713333333333333,-1.43
87,1379.545,14.18,-518.32,348.772989145927,724.973470204255,332.211412570773,679.915588476882,-126.97,192.78,0.755333333333334,-1.42533333333333
88,1394.608,-2.4,-543.66,351.001456257507,724.06152017629,332.998579905198,756.092502898011,-115.65,171.49,0.754666666666666,-1.41933333333333
89,1409.732,-18.87,-568.94,353.229043377555,723.999607803761,369.519874186663,758.502325844464,-104.23,150.01,0.761333333333333,-1.432
90,1424.733,-24.93,-590.41,354.600466610655,722.315106445933,385.918286062495,697.178490319311,-92.9,128.7,0.755333333333333,-1.42066666666667
91,1439.888,0.97,-577.87,353.130523999683,690.255201791337,341.542973291718,627.579960686181,-81.59,107.43,0.754,-1.418
92,1454.941,25.65,-560.72,351.56606505903,653.921746541587,333.815696394824,629.49641914385,-70.26,86.13,0.755333333333333,-1.42
