,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1138,17449.123,274.65,-320.52,350.156276609306,522.34003532182,350.156276609306,522.34003532182,185.35,194.13,-1.42533333333333,-0.579333333333333
1139,17464.178,298.18,-339.57,345.48682562564,549.236100142735,345.48682562564,549.236100142735,160.54,192.14,-1.654,-0.132666666666667
1140,17479.285,321.79,-358.69,341.288458399372,579.731307158756,341.288458399372,579.731307158756,135.81,190.4,-1.64866666666667,-0.115999999999999
1141,17494.397,345.21,-377.66,337.704517814895,612.230581153866,337.704517814895,612.230581153866,112.94,188.8,-1.52466666666667,-0.106666666666666
1142,17509.549,369.11,-396.54,334.335637161725,647.520071658014,334.335637161725,647.520071658014,88.67,187.1,-1.618,-0.113333333333334
1143,17524.609,393.08,-415.27,331.307869293698,684.748867395923,331.307869293698,684.748867395923,64.33,185.4,-1.62266666666667,-0.113333333333333
1144,17539.742,416.86,-434.34,328.630621212603,723.845067400476,328.630621212603,723.845067400476,40.06,183.7,-1.618,-0.113333333333334
1145,17554.842,428.9,-432.08,326.063032363879,740.165532026451,326.063032363879,740.165532026451,15.68,182,-1.62533333333333,-0.113333333333333
1146,17569.946,409.46,-409.29,324.655554885841,722.812166264514,324.655554885841,722.812166264514,-8.68,180.3,-1.624,-0.113333333333333
1147,17585.102,388.42,-387.46,323.342194898149,705.620834442975,323.342194898149,705.620834442975,-32.86,178.6,-1.612,-0.113333333333334
1148,17600.239,367.25,-365.54,321.945354207663,688.905272225435,321.945354207663,688.905272225435,-57.4,176.92,-1.636,-0.112
1149,17615.367,346.05,-343.59,320.586070150987,672.086405159337,320.586070150987,672.086405159337,-80.67,175.65,-1.55133333333333,-0.0846666666666655
1150,17630.346,325.04,-321.82,319.033340104378,657.072938569228,319.033340104378,657.072938569228,-105.75,174.33,-1.672,-0.0879999999999996
1151,17645.504,303.97,-300.01,317.464443730542,641.996202480981,317.464443730542,641.996202480981,-130.05,173.05,-1.62,-0.0853333333333334
1152,17660.557,282.87,-278.16,315.809711976909,627.464361537769,315.809711976909,627.464361537769,-154.5,171.75,-1.63,-0.0866666666666674
1153,17675.669,261.87,-256.41,314.071681993969,613.205703903674,314.071681993969,613.205703903674,-178.7,170.11,-1.61333333333333,-0.109333333333332
1154,17690.71,240.8,-234.59,312.248033922047,599.412732764328,312.248033922047,599.412732764328,-202.91,168.42,-1.614,-0.112666666666668
1155,17705.886,219.73,-212.77,310.365206504158,586.482979463173,310.365206504158,586.482979463173,-227.13,167.07,-1.61466666666667,-0.0899999999999996
1156,17720.971,198.64,-190.93,311.372552868605,556.242733795238,311.372552868605,556.242733795238,-218.78,176.72,0.556666666666666,0.643333333333334
1157,17736.051,177.59,-169.13,313.12410515709,508.922935816416,313.12410515709,508.922935816416,-193.86,178.76,1.66133333333333,0.135999999999999
1158,17751.16,156.57,-147.38,315.186058797871,461.630025020037,315.186058797871,461.630025020037,-168.79,180.1,1.67133333333333,0.0893333333333336
1159,17766.306,136.69,-126.79,317.636305166191,417.075809056339,317.636305166191,417.075809056339,-144.35,181.38,1.62933333333333,0.0853333333333334
1160,17781.402,115.6,-104.95,320.692372808225,371.706380090523,320.692372808225,371.706380090523,-119.87,182.66,1.632,0.0853333333333334
1161,17796.571,94.55,-83.15,324.309760741201,328.743675376425,324.309760741201,328.743675376425,-97.24,183.85,1.50866666666667,0.0793333333333332
1162,17811.705,73.35,-61.19,329.31102727753,286.435086014266,329.31102727753,286.435086014266,-72.84,185.13,1.62666666666667,0.0853333333333334
1163,17826.754,52.09,-39.18,335.964967468844,246.995336798086,335.964967468844,246.995336798086,-48.51,186.4,1.622,0.0846666666666674
