,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
85,1388.135,-315.53,184.85,93.9133092262329,323.38398507038,81.5079211137561,440.284453197132,7.1,162.78,-1.754,-0.404666666666666
86,1403.147,-302.77,222.29,102.816290816892,293.563752701181,115.259807354475,252.66516656412,-16.52,157.17,-1.57466666666667,-0.374000000000001
87,1418.264,-288.66,261.14,113.827440956316,271.818061577961,232.302022329031,313.39591646978,-40.01,151.33,-1.566,-0.389333333333332
88,1434.339,-277.04,293.7,124.754397367046,259.955174020445,111.854059958242,292.647064785835,-63.46,145.51,-1.56333333333333,-0.388000000000001
89,1449.375,-258.11,306.86,134.662889770724,237.959692805315,164.382812459965,217.354263983626,-88.86,139.59,-1.69333333333333,-0.394666666666666
90,1464.438,-251.18,268.84,131.76733837873,221.195560534112,254.325394091549,195.130850944905,-86.2,121.5,0.177333333333333,-1.206
91,1479.481,-246.44,230.3,125.616411086704,214.027217194449,109.728953864253,232.98904210407,-72.45,105.66,0.916666666666667,-1.056
92,1495.55,-242.37,196.7,120.393787262718,217.397218243472,102.790096274873,147.218993836019,-54.85,86.71,1.17333333333333,-1.26333333333333
93,1510.607,-212.81,172.74,120.84498256234,204.342718245598,138.254628447232,124.735772733556,-37.37,67.97,1.16533333333333,-1.24933333333333
94,1525.738,-181,150.47,121.910408960394,187.365482680242,143.671917928174,139.939052152402,-21.95,51.43,1.028,-1.10266666666667
95,1540.789,-149.37,128.32,123.440440190565,173.78922089704,104.035989993103,154.992434111424,-4.35,32.55,1.17333333333333,-1.25866666666667
96,1555.879,-121.65,108.91,124.99317859588,162.080939348216,141.308561695165,138.836385051423,11.13,15.96,1.032,-1.106
97,1571.011,-89.63,86.49,127.058542862071,148.21680336588,107.287408979574,126.284424947711,28.65,-2.83,1.168,-1.25266666666667
98,1586.09,-57.96,64.32,129.446735301871,133.498990632888,111.126973172648,89.4219254475555,45.13,-20.5,1.09866666666667,-1.178
