,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
892,13912.695,144.26,355.09,199.307386450247,377.363554811537,186.999153408808,375.880531041519,19.49,-1.05,-1.21733333333333,0.884666666666667
893,13927.778,105.38,363.04,197.006798769235,364.907379207382,188.585361732665,360.518967771636,-1.35,14.09,-1.38933333333333,1.00933333333333
894,13942.873,70.57,358.43,195.490715329737,342.553692433756,195.21458461267,328.661383004375,-20.92,28.32,-1.30466666666667,0.948666666666667
895,13957.9,42.92,333.75,196.072926122632,302.390415357365,205.837730478042,129.69204219246,-40.8,43.18,-1.32533333333333,0.990666666666667
896,13972.943,13.46,307.21,196.642619727084,259.740585392426,204.247558773878,259.251664192137,-60.93,58.35,-1.342,1.01133333333333
897,13988.093,-15.72,280.93,197.772223085157,217.079584484585,192.570756477839,241.408444282583,-81.98,74.21,-1.40333333333333,1.05733333333333
898,14003.198,-40.5,257.9,200.154498276658,179.362940430848,198.029716744003,162.299938385258,-102.3,89.52,-1.35466666666667,1.02066666666667
899,14019.083,-68.95,231.37,203.064444509317,137.40336713487,221.134214727382,142.779965219723,-122.78,104.95,-1.36533333333333,1.02866666666667
900,14034.181,-97.8,204.77,208.453444787064,95.8138826058103,213.857417634912,93.1706892500925,-143.45,120.53,-1.378,1.03866666666667
901,14049.244,-123.25,181.85,219.05478388128,61.1684690016024,219.813786687388,66.6214259481082,-161.79,134.35,-1.22266666666667,0.921333333333333
902,14064.356,-155.07,168.68,235.354695258156,33.4392015454915,226.501377187137,29.5268141206561,-182.58,149.67,-1.386,1.02133333333333
903,14079.435,-190.96,184.77,208.079600889071,23.6882354767087,211.322124345021,57.3916767720758,-202.11,163.87,-1.302,0.946666666666668
904,14094.671,-224.82,200.55,172.087968755458,22.6657649330439,169.09663083716,25.1054678898386,-221.7,178.1,-1.306,0.948666666666666
905,14109.69,-258.91,216.8,144.291858856317,30.0861845370928,142.410584917197,30.7734865687305,-241.35,192.37,-1.31,0.951333333333334
906,14124.757,-291.05,232.47,130.305382148759,39.4829545500334,159.851700104239,45.361957389983,-260.94,206.93,-1.306,0.970666666666667
907,14139.832,-326.87,249.66,120.859503235502,51.8389631454951,125.943325153445,50.4445777059363,-282.37,223.07,-1.42866666666667,1.076
908,14154.857,-361.26,261.8,112.507119324553,65.2824340845223,108.455708313094,63.3673897103041,-300.95,236.81,-1.23866666666667,0.916000000000001
909,14169.858,-361.26,261.8,99.69882807713,61.732345654446,99.7915518501438,49.9161669957286,-300.41,251.4,0.0359999999999976,0.972666666666667
910,14184.885,-363.21,224.96,67.7149687651254,93.7200618864499,61.9784070877167,63.5503719211087,-276.49,260.5,1.59466666666667,0.606666666666666
911,14200.919,-359.14,185.84,52.4134844515011,134.484518811646,60.9641727064814,101.648828767102,-252.57,267.87,1.59466666666667,0.491333333333334
912,14216.032,-354.95,145.95,44.2465363447546,180.13688600617,43.9396531243044,199.113296964551,-229.26,274.99,1.554,0.474666666666667
913,14231.08,-351.32,111.4,40.4501173354701,224.450048785916,39.7677062340807,207.203600204472,-205.7,282.2,1.57066666666667,0.480666666666665
914,14246.197,-347.2,72.18,37.2818610202484,273.155060725589,17.8085323072205,292.58689973,-181.74,289.52,1.59733333333333,0.488
915,14261.242,-343.35,35.58,35.1730447302989,318.931855417423,34.471131855847,321.905316511215,-159.63,296.28,1.474,0.450666666666666
916,14276.314,-339.18,-4.09,33.739332279733,370.947572845544,28.7159522240655,379.817917607041,-133.15,304.38,1.76533333333333,0.540000000000002
917,14293.416,-335.3,-40.97,32.595986544298,418.331307936664,33.7187263487925,419.760977311665,-109.94,311.47,1.54733333333333,0.472666666666669
918,14308.438,-331.54,-74.81,32.0221185063858,464.519710776626,43.409356946813,440.161590012333,-85.23,319.03,1.64733333333333,0.503999999999996
919,14324.678,-300.44,-74.22,30.9519874285852,467.549742594304,26.4776858042364,532.381387952982,-59.97,326.75,1.684,0.514666666666669
920,14340.744,-282.83,-42.45,33.3186103620041,450.905851037664,67.0609895692498,448.76897502614,-35.15,334.34,1.65466666666667,0.505999999999998
921,14356.807,-262.55,-5.86,35.9425438406259,429.542261599485,43.183299795337,429.048844104564,-10.42,341.9,1.64866666666667,0.504
922,14371.916,-243.17,29.63,38.6770841981381,409.181521699111,20.0465572209485,422.592502154895,12.54,349.07,1.53066666666667,0.478000000000001
923,14386.887,-227.95,58.26,41.4603046627944,397.990637703954,41.4814613941345,358.794819991865,35.56,356.52,1.53466666666667,0.496666666666666
924,14401.918,-209.03,93.8,44.7240755624759,380.293507833095,63.7361588562031,357.215683025732,58.58,364,1.53466666666667,0.498666666666668
925,14416.987,-209.03,93.8,46.3744965727923,402.381755674881,42.7553009745966,402.293167719203,82.24,371.42,1.57733333333333,0.494666666666668
926,14432.036,-188.77,130.48,50.0700587316635,382.222996299281,48.1300145583404,377.711305325561,104.33,375.81,1.47266666666667,0.292666666666666
927,14447.249,-166.92,162.78,55.6792108294038,345.177564160824,97.5960944845611,341.227419624034,118.16,357.4,0.922,-1.22733333333334
928,14463.282,-128.68,177.69,58.4840472074773,303.403662634451,32.8849234627777,299.04725706708,129.97,336.29,0.787333333333333,-1.40733333333333
929,14479.306,-89.51,191.95,62.4550274609458,262.020516944761,57.1279917435519,260.958909815689,142.81,313.12,0.856,-1.54466666666667
930,14495.409,-50.63,206.1,67.6957489027916,222.594146374068,46.5253080412611,207.250084409764,155.31,290.58,0.833333333333333,-1.50266666666667
931,14511.444,-11.93,220.19,75.2686582908803,186.12825954164,73.6149626111413,197.704225203253,168.08,267.52,0.851333333333334,-1.53733333333333
932,14527.59,26.78,234.28,86.1394946365124,154.320163944962,101.173456027424,162.908039419531,180.75,244.67,0.844666666666666,-1.52333333333333
933,14543.681,65.94,248.53,101.842006703591,130.303217535102,100.024409623198,86.1577436347627,193.47,221.79,0.848,-1.52533333333333
934,14559.692,102.64,261.89,125.038947480156,96.0230248430031,136.21183733825,83.3532901318109,181.26,206.76,-0.814000000000001,-1.002
935,14573.943,139.26,275.22,164.922686455404,77.1560425371857,169.247834163909,80.1107583479962,159.33,200.72,-1.462,-0.402666666666666
936,14589.029,174.89,288.61,202.771404077424,101.794202192463,219.163111272852,121.678580931118,135.49,194.75,-1.58933333333333,-0.398
937,14604.059,210.36,302.19,220.968625998788,150.065812895543,220.634712010027,205.047741252768,111.97,188.88,-1.568,-0.391333333333334
938,14619.221,244.21,310.01,230.809480194788,200.980827195034,230.53823619289,199.735000718466,88.44,183.01,-1.56866666666667,-0.391333333333334
939,14634.251,236.26,276.3,239.928118212267,197.770403498602,248.728667375644,191.3620336195,65.11,177.2,-1.55533333333333,-0.387333333333334
940,14649.26,224.46,242.01,248.865737207187,196.0035747123,250.059696399598,212.645093108075,41.64,171.34,-1.56466666666667,-0.390666666666666
941,14664.386,212.65,207.7,257.755651702028,199.027470716984,257.268599265644,202.437927965303,18.15,165.49,-1.566,-0.39
942,14679.408,200.83,173.37,266.187031924185,206.617359386863,272.986664918371,203.05614214086,-5.33,159.63,-1.56533333333333,-0.390666666666668
943,14694.555,189,139.02,273.886739511708,218.191842652286,268.702192874355,206.216682193918,-28.69,153.81,-1.55733333333333,-0.388
944,14709.582,177.21,104.79,280.562148057045,235.022058539193,283.331254329586,241.997145734901,-53.83,147.87,-1.676,-0.396
945,14724.661,165.44,70.61,286.479204617738,253.148649216226,280.331593413215,262.080264214278,-77.31,142.42,-1.56533333333333,-0.363333333333334
946,14739.709,154.41,38.57,290.415543917383,262.508867088333,313.240411738494,264.163123637366,-91.61,130.14,-0.953333333333333,-0.818666666666667
947,14754.768,142.61,4.3,295.736796642113,245.027097277015,292.732589571478,235.406825317542,-78.11,110.7,0.9,-1.296
948,14770.838,130.76,-30.08,302.565837467117,228.436231802225,304.025879059131,222.729183845149,-61.76,92.88,1.09,-1.188
949,14785.987,117.13,-67.69,311.301873312204,214.76419184771,312.813134743358,204.643801170288,-44.21,74.06,1.17,-1.25466666666667
950,14801.02,104.4,-102.71,320.262700979259,208.456992207026,328.964148491393,211.046803066497,-28.86,57.59,1.02333333333333,-1.098
951,14817.064,92.53,-136.98,329.431214421942,204.002414201401,327.463702171822,205.072822150884,-11.22,38.67,1.176,-1.26133333333333
952,14833.161,66.37,-151.53,340.699826825941,181.563899770852,342.155397584381,203.780413922176,6.36,19.83,1.172,-1.256
953,14849.24,26.15,-145.38,359.119498939034,146.417288938158,378.669794663793,147.253065239979,23.9,1.02,1.16933333333333,-1.254
954,14865.374,-51.83,-132,39.2721812992696,147.439575759021,40.7170538779721,146.613429842078,41.5,-17.86,1.17333333333333,-1.25866666666667
955,14880.438,-51.83,-132,49.3264534645259,146.222091354214,32.6993239685985,141.225240174651,59.07,-36.7,1.17133333333333,-1.256
956,14895.52,-84.22,-114.12,69.0147572996691,169.995331700609,54.2316695598864,174.248311704306,74.5,-53.24,1.02866666666667,-1.10266666666667
957,14910.583,-112.7,-85.79,85.8126266975067,204.195079764425,83.4557699556461,150.402404718898,90.95,-70.88,1.09666666666667,-1.176
958,14925.66,-140.96,-57.54,96.8664417631069,249.005986474221,87.1462310836779,253.21418143175,106.26,-87.31,1.02066666666667,-1.09533333333333
959,14940.743,-170.06,-28.44,104.864593679186,304.324275239423,64.3210701034793,301.335056910226,124.08,-106.51,1.188,-1.28
960,14955.612,-196.92,-1.58,109.927010932666,357.781236511922,140.181437999894,360.71577441825,139.44,-123.52,1.024,-1.134
961,14971.703,-223.9,25.4,113.824473284214,416.031175394345,124.629175055363,418.131981819649,156.68,-142.65,1.14933333333333,-1.27533333333333
962,14987.808,-251.03,52.53,116.505228869014,475.441976796328,116.300415998201,461.494622254185,174.44,-159.65,1.184,-1.13333333333333
963,15003.808,-277.14,77.96,115.331358230842,505.781654965856,110.298505330969,505.981141951803,180.01,-138.44,0.371333333333333,1.414
964,15019.898,-303.74,103.83,114.201260886513,527.731767188598,112.794596369874,537.535993044842,177.61,-112.51,-0.159999999999998,1.72866666666667
965,15035.986,-313.69,128.89,113.74175106043,533.686150560421,116.259890340241,534.146523609565,174.83,-85.98,-0.185333333333333,1.76866666666667
966,15052.064,-274.39,134.97,113.485329025906,486.707831969037,105.992931949563,484.702107318365,172,-58.99,-0.188666666666668,1.79933333333333
967,15068.128,-233.85,140.66,113.214545131624,438.535928402679,126.049429875607,437.881326443127,169.18,-32.2,-0.188,1.786
968,15084.207,-194.04,146.26,112.891331088697,391.275160980096,102.843761232691,375.94949037438,166.42,-5.94,-0.184000000000001,1.75066666666667
969,15099.229,-154.12,151.87,112.684841638501,344.576375423505,109.428925211972,346.329214468597,163.8,18.98,-0.174666666666665,1.66133333333333
970,15114.354,-118.51,156.87,111.948909535185,301.514519716713,112.308021092218,290.457195842931,161.15,44.17,-0.176666666666667,1.67933333333333
971,15129.453,-77.82,162.59,111.579546481287,254.164971819486,111.291495758508,248.873497239659,158.53,69.11,-0.174666666666667,1.66266666666667
972,15144.499,-37.09,168.32,110.93615905978,206.589193570235,102.322179619593,161.522363096018,155.86,94.5,-0.177999999999999,1.69266666666667
973,15161.614,3.55,174.03,109.543790413218,158.671696593942,108.382501877155,159.88756509979,153.08,120.95,-0.185333333333333,1.76333333333333
974,15176.675,41.12,179.31,106.263025899801,113.730800137869,157.272779387303,119.143892224575,150.3,147.46,-0.185333333333333,1.76733333333333
975,15191.725,81.95,185.05,100.696510735778,66.8617835538359,92.1942072597701,66.2021276143283,147.65,172.64,-0.176666666666667,1.67866666666667
976,15206.828,122.88,190.8,74.3788069081801,23.0618342722343,71.5906493669741,24.4442023884106,145.09,197.01,-0.170666666666667,1.62466666666667
977,15221.92,160.28,196.06,325.318754899009,31.2648076917163,328.908885396593,31.789928023906,142.49,221.77,-0.173333333333333,1.65066666666667
978,15237.963,193.2,198.09,312.917939017937,72.9862487048074,315.286676474937,69.7618479841964,139.75,247.79,-0.182666666666667,1.73466666666667
979,15253.063,197.52,158.43,332.402615912342,130.813320804878,320.220736051701,119.902758430006,136.92,274.36,-0.188666666666668,1.77133333333333
980,15269.102,198.16,122.06,340.014023666957,187.629757234827,343.679114396431,190.04251529869,134.03,298.39,-0.192666666666666,1.602
981,15284.256,198.83,83.37,340.881014960743,243.42734624524,349.534951281313,240.628753744049,119.1,313.37,-0.995333333333334,0.998666666666668
982,15299.279,199.43,49.4,339.136837228106,289.972437483289,336.815991655244,289.590340257305,96.16,320.36,-1.52933333333333,0.466000000000001
983,15315.332,200.14,8.34,337.866646871795,344.884740891794,339.139376249711,347.588001633104,70.2,327.81,-1.73066666666667,0.496666666666666
984,15332.408,200.86,-32.6,336.936326439502,399.817378936934,316.634003501276,424.560721902285,44.23,335.26,-1.73133333333333,0.496666666666666
985,15348.491,201.54,-71.37,336.104296927193,452.95537009732,336.600409590144,445.608390285699,18.06,342.76,-1.74466666666667,0.5
986,15363.602,202.2,-109.86,335.499754436617,505.42909136693,321.099660758919,587.892418021151,-7.4,350.06,-1.69733333333333,0.486666666666667
987,15379.621,202.3,-147.45,334.987641366955,557.195703231818,334.406892394723,568.748075038183,-33.29,357.49,-1.726,0.495333333333334
988,15393.762,202.3,-184.97,334.834581986841,606.396838052442,335.968083612866,607.394416631611,-55.56,363.87,-1.48466666666667,0.425333333333333
989,15408.833,202.6,-221.17,334.577645465717,655.038801980463,351.058446158801,653.801669978812,-78.6,370.44,-1.536,0.438
990,15425.828,202.55,-257.31,334.14535727213,705.520261154845,334.364685248761,709.403734091934,-105.12,377.59,-1.768,0.476666666666665
991,15439.976,171.17,-248.13,334.739135864707,698.317099604471,335.761019642266,699.666452121844,-126.83,383.41,-1.44733333333333,0.388000000000003
992,15456.114,136.58,-226.95,334.868030661793,682.191750902926,337.17959093919,682.376900362085,-153.15,390.66,-1.75466666666667,0.483333333333333
993,15472.247,106.23,-208,334.812156152161,665.950308431493,341.314745584942,664.059108843113,-177.19,394.63,-1.60266666666667,0.264666666666665
994,15488.336,75.85,-183.55,336.292839317768,606.523054137269,333.903317760481,610.572904263888,-168.01,371.79,0.612,-1.52266666666667
995,15503.454,57.15,-148.79,337.192299267995,545.068313700219,332.655855086228,538.954956264085,-154.14,353.66,0.924666666666667,-1.20866666666667
996,15518.608,41,-118.43,338.322687551826,486.979738798238,337.305471076572,485.277900876831,-138.88,334.11,1.01733333333333,-1.30333333333333
997,15534.735,22.75,-84.1,339.903776520891,423.227395143556,365.600588001351,421.9478992024,-122.67,313.36,1.08066666666667,-1.38333333333333
998,15549.828,5.43,-51.53,342.005482480144,361.607647181306,345.81689700311,350.143312303834,-106.28,292.39,1.09266666666667,-1.398
999,15564.936,-11.78,-19.17,344.798146956886,302.836863178841,353.708140163834,303.528676409538,-91.19,273.07,1.006,-1.288
1000,15580.117,-28.95,13.14,348.938679467389,244.970970525081,350.48144994663,241.688926116468,-75.95,253.56,1.016,-1.30066666666667
1001,15595.194,-46.34,45.83,355.664198130765,188.619813381309,378.269501345132,169.438684117603,-60.6,233.91,1.02333333333333,-1.31
1002,15611.279,-63.38,77.89,7.67928902925236,137.321559123103,-1.21639239106618,142.33148643131,-45.03,213.98,1.038,-1.32866666666667
1003,15626.401,-80.55,110.17,31.0076781635722,98.4367868228133,38.608272677356,107.47803932571,-29.84,194.54,1.01266666666667,-1.296
1004,15641.485,-97.62,142.28,68.7544729538068,89.3849439223408,66.2004362215574,87.7464862042763,-14.31,174.67,1.03533333333333,-1.32466666666667
1005,15656.639,-115.15,175.24,99.7767837017344,117.719667855461,90.7432450310689,118.399569065028,0.86,155.25,1.01133333333333,-1.29466666666667
1006,15672.66,-150.04,236.24,121.347713565986,195.778605828114,142.351913771252,290.433424547646,17.16,134.39,1.08666666666667,-1.39066666666667
1007,15687.771,-182.75,259.8,123.965078295669,259.447364411358,120.806873420075,262.98962298807,32.43,114.85,1.018,-1.30266666666667
1008,15703.871,-212.31,280.5,125.443477468703,318.882816250735,130.371690345251,311.313922088147,47.48,95.58,1.00333333333333,-1.28466666666667
1009,15719.012,-243.22,302.02,126.518366604716,382.049190680991,133.041625532627,384.115182962051,63.82,74.67,1.08933333333333,-1.394
1010,15734.103,-273.22,322.28,127.176448623195,442.218329448249,122.290739132591,236.63121678307,79.13,55.06,1.02066666666667,-1.30733333333333
1011,15750.149,-305.86,344.39,127.724910876565,507.966558446518,133.787262189168,515.272877153224,95.92,33.58,1.11933333333333,-1.432
1012,15765.258,-336.88,366.03,128.14309756675,569.404579187769,129.83802946333,575.543788791456,110.94,14.35,1.00133333333333,-1.282
1013,15780.353,-340.84,342.14,126.636787572602,582.028817155989,131.143147894472,611.398101222906,126.2,-5.18,1.01733333333333,-1.302
1014,15796.395,-325.29,306.66,125.369625426495,572.308186906321,115.353435170085,572.38886806929,141.39,-24.62,1.01266666666667,-1.296
1015,15811.514,-310.54,273.52,124.223111987107,565.238999804507,124.196491446859,551.784389711879,156.83,-44.38,1.02933333333334,-1.31733333333333
1016,15826.534,-295.71,240.21,123.034626615262,558.125933459466,122.163361084416,561.026951033652,172.19,-64.05,1.024,-1.31133333333333
1017,15841.587,-281.94,209.27,121.950141599499,553.005391022547,120.915571249782,543.141181918912,187.29,-83.37,1.00666666666667,-1.288
1018,15856.653,-267.14,176.03,120.706373227772,546.315970204057,76.0175029459753,525.441518576223,202.58,-102.94,1.01933333333333,-1.30466666666667
1019,15871.722,-251.37,140.61,119.271100199998,537.752371449908,121.113115853305,542.320118100641,217.72,-122.32,1.00933333333333,-1.292
1020,15886.871,-237.6,109.7,118.138651959839,533.834473596451,94.526063431274,532.628593325492,233.14,-142.06,1.028,-1.316
1021,15901.888,-223.83,78.76,116.943859929055,529.642164673471,141.218749936063,534.980969765597,248.32,-161.23,1.012,-1.278
1022,15916.932,-208.08,43.4,115.236371215273,521.703127266839,112.878219561116,518.660520090773,263.83,-179.03,1.034,-1.18666666666667
1023,15932.086,-192.2,7.73,110.277542988555,484.464780556853,120.175221310402,482.455417352214,262.24,-160.17,-0.105999999999998,1.25733333333333
1024,15947.096,-192.2,7.73,108.571638760564,465.257749317515,112.423142771559,473.727489156155,248.83,-140.45,-0.894,1.31466666666667
1025,15962.218,-176.53,-27.48,102.79529161542,421.640360141199,104.772011558626,423.379815872192,234.64,-120.86,-0.946000000000002,1.306
1026,15977.25,-160.74,-62.95,95.7535964725644,383.140173043757,110.501443872572,377.679644527786,220.47,-101.36,-0.944666666666666,1.3
1027,15992.298,-146.03,-95.97,87.6966596116804,352.574861554252,85.9290924797362,357.310063211979,206.26,-81.8,-0.947333333333334,1.304
