,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
90,1450.069,122.75,-426.18,352.689480872048,725.598317872912,348.689936534793,721.720185005642,30.42,293.52,0.026,0.215333333333331
91,1465.088,142.61,-449.06,351.473216430681,754.15594196426,359.297911562066,753.668033443152,30.79,296.76,0.0246666666666665,0.216000000000001
92,1480.205,161.98,-472.06,350.390620832825,782.722596581956,344.195451329289,766.1594077802,31.32,299.68,0.0353333333333334,0.194666666666668
93,1495.251,181.46,-495.27,349.461381387932,811.325558391944,361.688764230103,776.635979039925,33.07,302.37,0.116666666666667,0.179333333333333
94,1510.407,200.8,-518.28,348.667573705871,839.231997125944,349.659553211121,782.309193391708,35.89,304.59,0.188,0.147999999999998
95,1525.446,220.63,-541.18,347.899516245341,866.492185308096,341.717124745279,867.773491044601,38.99,306.06,0.206666666666667,0.0980000000000018
96,1540.462,240.17,-563.96,347.192748562283,893.211945788904,338.504879645067,903.932386415603,42.17,307.03,0.212,0.0646666666666647
97,1555.5,259.27,-552.57,346.033518896111,886.415008728981,347.057036993077,895.165283346351,45.33,307.64,0.210666666666666,0.0406666666666676
98,1570.65,272.33,-525.38,344.990180051422,862.869866086422,348.129395015703,860.584385504918,48.86,308.05,0.235333333333333,0.027333333333335
99,1585.639,285.04,-498.14,343.917875250387,839.2328535633,343.563919977417,856.954841863244,52.56,308.25,0.246666666666667,0.0133333333333326
100,1600.799,297.84,-470.69,342.721139415444,815.796528859985,343.311224124692,820.396894202188,55.53,308.29,0.198,0.00266666666666803
101,1615.853,310.56,-443.41,341.52732575457,792.451142027065,333.806335484371,852.440914860693,59.47,308.21,0.262666666666667,-0.00533333333333606
102,1630.916,323.39,-415.9,340.213175411783,769.374944354182,343.300253638239,768.517354477161,62.94,308.05,0.231333333333333,-0.0106666666666645
103,1645.99,336.13,-388.58,338.869862765632,746.544638250118,346.489017578616,752.120784151061,67.01,307.77,0.271333333333334,-0.0186666666666686
104,1661.04,348.86,-361.29,337.398813927484,724.380807724777,339.946129823267,582.210299613376,70.47,307.46,0.230666666666666,-0.0206666666666668
105,1676.135,361.69,-333.77,335.805346459723,702.619222338814,333.238458367752,698.707500382409,73.73,307.13,0.217333333333334,-0.0219999999999989
106,1691.194,374.46,-306.38,334.135592225224,681.340605717874,381.753716683756,684.966212846543,77.23,306.71,0.233333333333333,-0.0280000000000011
107,1706.251,387.24,-278.99,332.351573464269,660.625741021344,349.388742865432,659.548621307198,80.68,306.2,0.23,-0.0339999999999994
108,1721.408,399.85,-251.66,330.314154921021,640.411520196194,320.801443195178,685.173987920946,82.69,304.7,0.133999999999999,-0.1
109,1736.383,411.43,-225.66,328.180438389018,621.645386052209,326.473192348647,618.968066546662,83.67,302.56,0.0653333333333336,-0.142666666666666
110,1751.553,423.7,-198.11,325.694881655535,602.785830789013,327.197612303226,602.760813901651,83.97,299.82,0.0199999999999998,-0.182666666666667
111,1766.557,436.07,-170.54,322.998402096286,585.573546960585,327.0213825494,584.70114580437,83.65,297.11,-0.0213333333333329,-0.180666666666665
112,1781.723,448.77,-143.26,320.089088879025,570.359170786269,319.388483415007,571.075588723259,82.83,294.23,-0.0546666666666672,-0.192
113,1796.737,461.32,-115.75,317.018216563945,556.774775380494,305.979156915494,587.871690843113,81.73,291.57,-0.073333333333333,-0.177333333333335
114,1811.803,448.04,-106.39,317.056927328296,539.799578547446,305.928584349556,530.180335303895,80.29,288.76,-0.0959999999999999,-0.187333333333334
115,1826.866,420.59,-118.65,319.777552333608,529.688508559512,319.482455687014,527.899412228671,78.54,285.79,-0.116666666666667,-0.197999999999998
116,1841.913,393.17,-131.43,322.596594943681,521.300599078881,306.262571587644,524.395741113623,76.52,282.68,-0.134666666666667,-0.207333333333334
117,1857.007,365.78,-144.2,325.567517478647,514.57755294999,304.606879034407,515.74352301111,74.82,280.22,-0.113333333333334,-0.163999999999999
118,1872.127,338.39,-156.97,328.606004564012,509.310277335928,330.145602365456,525.598139921692,73.08,277.78,-0.116,-0.16266666666667
119,1887.149,310.97,-169.76,331.673984423716,505.429065745135,332.489761327272,508.744362250317,71.15,275.15,-0.128666666666666,-0.175333333333333
120,1902.182,283.53,-182.55,334.806997793058,503.161169407974,340.689269855054,508.466402699903,69.35,272.75,-0.120000000000001,-0.159999999999998
121,1917.209,256.29,-195.26,337.854402028653,502.014121315327,331.772019599103,520.675166575324,67.05,269.72,-0.153333333333333,-0.201999999999998
122,1932.311,228.8,-208.07,340.999511938665,502.678007973295,341.289058816078,515.483464102821,65.14,267.22,-0.127333333333333,-0.166666666666667
123,1947.352,201.46,-220.82,344.007306537569,504.183495366518,321.260861839248,501.234073685521,62.55,263.85,-0.172666666666667,-0.224666666666667
124,1962.429,173.97,-233.64,347.063935990978,507.541151040977,353.76275059844,489.140434481052,60.35,261.02,-0.146666666666666,-0.188666666666669
125,1977.445,146.73,-246.35,350.02876566376,512.146063638099,352.08305079037,525.853898475952,58.05,258.06,-0.153333333333334,-0.197333333333332
126,1992.558,119.31,-259.13,352.953984264112,518.153115594223,357.077677025997,526.31544972427,55.75,255.11,-0.153333333333333,-0.196666666666666
127,2007.604,91.91,-271.91,355.803917862748,525.488581131884,351.581479366578,522.450189751836,53.46,252.17,-0.152666666666667,-0.196000000000002
128,2022.775,64.54,-284.67,358.583181110463,534.263337783906,349.054038307204,531.069730728352,51.33,249.43,-0.142,-0.182666666666665
129,2037.798,37.17,-297.43,1.23787751651085,543.896934538153,19.9207033198998,542.638155818267,48.92,246.34,-0.160666666666666,-0.206
130,2052.821,9.67,-310.26,3.85949517295362,555.489788384989,-11.6687303200485,554.588617191152,47.06,243.97,-0.124,-0.158
131,2067.94,-17.58,-322.97,6.34108296457413,567.964799085296,-1.59173230771399,571.919876015802,45.15,241.52,-0.127333333333334,-0.163333333333333
132,2083.053,-45.05,-335.77,8.68555540475354,580.750047869133,11.2899670816678,565.741441493084,42.65,238.32,-0.166666666666667,-0.213333333333334
133,2098.027,-72.37,-348.51,10.9473846750439,595.079257410305,5.35626454658102,595.20219862703,40.64,235.74,-0.134,-0.171999999999999
134,2113.105,-99.9,-361.35,13.1047609206496,610.191127844383,9.83796399451838,606.123808551436,38.45,232.95,-0.146,-0.186000000000001
135,2128.201,-127.28,-374.12,15.1444241522074,626.021501947018,18.7860050276691,597.299822009538,36.27,230.16,-0.145333333333333,-0.185999999999999
136,2143.298,-154.66,-386.88,17.0985367690916,643.094437310727,17.2510946230983,648.772050400586,34.42,227.79,-0.123333333333333,-0.158
137,2158.373,-182.06,-399.66,18.9359229418768,660.410012795082,14.1113575355603,654.560566667922,32.25,225.01,-0.144666666666667,-0.185333333333333
138,2173.415,-209.4,-412.41,20.686747430265,678.794773845527,21.8935962751398,680.597357275661,30.39,222.62,-0.124,-0.159333333333332
139,2188.479,-234.85,-424.28,22.2268324697187,696.2671508121,39.3034430404582,694.915575966101,28.53,220.25,-0.124,-0.158
140,2203.533,-262.32,-437.09,23.809389409588,715.886584313465,30.0033017510025,714.04990331403,26.68,217.87,-0.123333333333333,-0.158666666666666
141,2218.617,-289.65,-449.83,25.3013402412084,736.091365592615,42.4359657724982,739.499552610983,24.94,215.65,-0.116,-0.148
142,2233.671,-317.14,-462.65,26.7181050329669,756.714936287107,12.0956928502772,756.570792343009,23.08,213.27,-0.124,-0.158666666666666
