,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1046,15976.104,17.26,-422.72,344.944547709117,692.116997334988,334.259829667411,674.883228090825,-162.52,245.64,0.119333333333333,0.223999999999999
1047,15991.242,46.94,-415.87,342.609242740475,696.015891269733,355.094615807749,725.909609974139,-161.09,248.33,0.0953333333333338,0.179333333333335
1048,16006.299,74.45,-409.49,340.496893331703,700.926803739164,402.917912714111,724.66394915417,-159.56,251.22,0.102,0.192666666666666
1049,16021.303,103.7,-402.26,338.26062563347,706.61574281925,326.2224625728,665.269764345008,-158.02,254.1,0.102666666666666,0.192
1050,16036.458,133.14,-394.92,336.039876209945,713.295911806594,325.354498399932,934.335563979269,-156.53,256.91,0.0993333333333339,0.187333333333335
1051,16051.578,162.44,-387.61,333.914140135784,721.349452761975,347.295267274942,749.135483385303,-154.75,260.26,0.118666666666667,0.223333333333331
1052,16066.591,191.77,-380.3,331.816741334075,730.224305881419,344.213380958287,598.034163210474,-153.11,263.35,0.109333333333332,0.206000000000002
1053,16082.652,221.05,-373,329.775329792524,740.019652982271,345.547363268023,655.052102518054,-151.47,266.42,0.109333333333334,0.204666666666666
1054,16097.72,250.47,-365.67,327.769389915946,750.719618765888,357.818242616321,833.367964329866,-149.91,269.37,0.104,0.196666666666666
1055,16112.781,279.77,-358.36,325.809488923404,762.101161067217,300.502553840182,4613.90168380075,-148.49,272.03,0.0946666666666658,0.177333333333331
1056,16127.96,309.14,-351.04,323.937713081879,774.600948424413,335.725909522948,744.451103815669,-146.84,275.13,0.11,0.206666666666668
1057,16142.966,338.48,-343.78,322.141915783076,787.997197012781,354.375006829021,765.815383587019,-145.12,278.37,0.114666666666667,0.216000000000001
1058,16158.033,368.01,-336.91,320.359486150164,802.233764497606,304.190999346454,767.838621088884,-143.79,280.86,0.0886666666666675,0.166000000000001
1059,16173.131,397.35,-330.13,318.700065671102,817.408091591954,336.600334246361,798.074159421888,-142.14,283.96,0.11,0.206666666666664
1060,16188.156,426.87,-323.32,317.077043852535,833.271764372225,339.90330805001,860.447259916027,-140.6,286.86,0.102666666666666,0.193333333333336
1061,16203.261,456.37,-316.51,315.514927234191,849.750393468576,299.935000088047,873.769936126932,-139.07,289.73,0.102,0.191333333333334
1062,16218.361,485.76,-309.6,313.999030645831,866.613824087754,286.677940559923,900.594554064496,-137.64,292.39,0.0953333333333338,0.177333333333331
1063,16233.365,515.04,-302.31,312.556881428304,883.810018046865,352.959758690456,861.433798672367,-135.98,295.43,0.110666666666666,0.202666666666668
1064,16248.391,544.24,-295.03,311.145622647493,901.386729711504,274.123630949035,933.113972246808,-134.54,298.06,0.0959999999999999,0.175333333333333
1065,16264.548,573.64,-288.06,309.826145227575,919.932237939295,290.344745023061,937.065634571157,-132.86,301.12,0.111999999999999,0.204
1066,16279.553,598.78,-278.44,308.598299738087,933.964924662591,327.645040174149,914.609428280302,-131.15,304.22,0.114000000000001,0.206666666666668
1067,16294.635,576.13,-261.64,308.880258325441,906.379876927991,289.378161975941,926.109038979409,-129.45,307.29,0.113333333333334,0.204666666666666
1068,16309.612,549.35,-247.93,309.491997388121,877.540786630456,320.533735844965,924.062498097205,-127.86,310.16,0.105999999999999,0.191333333333334
1069,16324.778,522.44,-234.22,310.148985704682,848.711544519102,321.363599675107,831.564575480469,-126.29,313.01,0.104666666666666,0.189999999999998
1070,16339.802,495.43,-220.45,310.867032772559,819.922431026253,300.149981865495,777.174601287324,-124.62,316.03,0.111333333333333,0.201333333333332
1071,16354.925,468.49,-206.73,311.644301783248,791.371948769983,291.375093439184,738.057673124009,-122.89,319.14,0.115333333333334,0.207333333333334
1072,16370.912,441.67,-193.06,312.457494147034,763.047619549396,332.261002804235,799.15821265806,-121.29,322.03,0.106666666666666,0.192666666666666
1073,16387.007,414.66,-179.3,313.364367805473,734.771190779824,327.734874477026,751.829245798823,-119.52,325.22,0.118000000000001,0.21266666666667
1074,16402.077,387.85,-165.64,314.312733536454,706.825289940874,289.174548743605,736.259472028787,-117.91,328.13,0.107333333333333,0.193999999999998
1075,16417.158,360.81,-151.86,315.378322324283,678.950447823698,361.644486611705,704.300935555888,-116.1,331.39,0.120666666666667,0.217333333333333
1076,16433.258,333.92,-138.16,316.487391085055,651.344600422848,286.165800851956,633.68908950118,-114.54,334.21,0.103999999999999,0.188
1077,16449.411,308.72,-125.32,317.666519446083,625.901522765363,301.470020358627,598.670758153085,-112.79,337.37,0.116666666666667,0.210666666666668
1078,16465.432,281.77,-111.59,319.054924637252,599.08268219003,304.784154270728,711.180185406106,-110.83,340.92,0.130666666666667,0.236666666666667
1079,16481.545,228.05,-84.22,321.852805343338,545.327502699066,299.047426296999,573.175169501667,-108.79,344.64,0.135999999999999,0.247999999999998
1080,16497.624,201.01,-70.44,323.618966470745,519.444907665866,267.863987655454,482.376330396843,-107.1,347.76,0.112666666666667,0.208
1081,16513.734,174.14,-56.75,325.566691469062,494.334935848156,298.150606508861,420.049333701484,-105.38,350.97,0.114666666666667,0.214000000000002
1082,16529.757,147.11,-42.98,327.717352320239,469.634379597576,245.152928849877,437.965061116028,-103.72,354.06,0.110666666666666,0.205999999999998
1083,16545.856,120.3,-29.32,330.082020679477,445.865974144697,307.114790887911,478.482579168964,-102.08,357.13,0.109333333333333,0.204666666666666
1084,16560.853,93.24,-15.53,332.729956666059,422.711456315061,307.760325561759,458.699420228228,-100.44,360.2,0.109333333333333,0.204666666666666
1085,16576.038,66.33,-1.82,335.685112730562,400.824618131172,351.110961169066,361.514298948427,-98.71,363.45,0.115333333333334,0.216666666666667
1086,16591.076,39.34,11.93,339.018956331292,380.272467054874,363.985017735602,399.263428409926,-96.82,366.99,0.126,0.236000000000001
1087,16606.121,12.52,25.6,342.594512783581,360.643246574783,369.920298830232,380.950017965614,-95.36,369.73,0.0973333333333329,0.182666666666667
1088,16622.191,-14.39,39.31,346.617723817542,342.756694172411,331.667283071222,380.122130767626,-93.72,372.76,0.109333333333333,0.201999999999998
1089,16638.256,-41.4,53.07,351.078940779638,325.780993920763,401.32618853324,290.325398011314,-91.92,374.91,0.12,0.143333333333336
1090,16654.308,-68.17,66.71,356.052010423092,309.364133182889,367.573238391628,265.009327378955,-89.47,375.34,0.163333333333334,0.0286666666666633
1091,16670.393,-95.19,80.48,1.61011304516741,294.326208483037,-9.03582332546837,226.267172139074,-86.92,374.69,0.17,-0.0433333333333318
1092,16686.466,-122.14,94.21,7.7534271098173,281.372354007994,32.467937543868,300.208433539441,-84.18,373.01,0.182666666666666,-0.112
1093,16702.608,-149.08,107.94,14.3841757842203,271.19135863814,-32.5293524357733,289.826219728481,-81.71,370.63,0.164666666666668,-0.158666666666666
1094,16718.681,-175.96,121.63,21.4466551046583,264.225390528617,36.4699208730705,238.948443947358,-79.35,367.56,0.157333333333333,-0.204666666666666
1095,16734.662,-202.87,135.35,28.6006672195304,261.498758123246,3.80114535148213,237.806970513899,-77.69,364.94,0.110666666666666,-0.174666666666667
1096,16750.74,-229.66,149,35.8037502464151,262.5934601242,47.1746787385777,236.658724257628,-76.04,361.97,0.109999999999999,-0.197999999999998
1097,16766.836,-256.62,162.73,42.8655721516856,267.698367944222,10.3615996490511,324.181743998455,-74.51,358.94,0.102,-0.202000000000002
1098,16782.958,-310.48,190.18,55.0601787141281,289.550269383401,16.123732968234,314.017295705417,-73.12,356.01,0.0926666666666667,-0.195333333333334
1099,16799.025,-337.33,203.86,60.6643806438186,304.57754152268,37.0235271938617,354.297175229697,-71.81,353.08,0.0873333333333335,-0.195333333333334
1100,16815.165,-364.11,217.71,65.802510722292,322.067466534576,45.8809901777898,115.244608315333,-70.34,349.72,0.0979999999999999,-0.223999999999997
1101,16831.166,-390.93,231.96,70.4420394910848,341.737092514114,95.161416324812,460.243868988217,-68.91,346.36,0.0953333333333338,-0.224000000000001
1102,16847.298,-417.62,246.01,74.5327023151285,363.30798862673,56.4094422131108,339.597898252617,-67.47,342.9,0.0959999999999999,-0.230666666666669
1103,16863.313,-443.6,255.92,77.5897746743918,386.767226248554,66.4382483519098,428.241061997358,-65.87,339.04,0.106666666666666,-0.25733333333333
1104,16879.347,-434.03,233.08,74.4605340795498,383.498341587027,96.4149138976994,357.531532508103,-64.55,335.82,0.0880000000000005,-0.214666666666668
1105,16895.445,-414.83,209.8,70.7072672742235,372.403090347006,81.857613555332,308.996066190495,-63.34,332.84,0.0806666666666663,-0.198666666666668
1106,16911.556,-395.38,186.61,66.8638405621447,362.722418524138,55.076240895095,339.583624443268,-61.83,329.13,0.100666666666667,-0.247333333333332
1107,16927.598,-375.99,163.51,62.7207474918245,354.833416971965,50.0155338376873,392.098650309158,-60.62,326.14,0.0806666666666667,-0.199333333333334
1108,16942.685,-356.48,140.25,58.3810929108742,348.86807879197,71.8171211526792,424.952936762156,-59.4,323.15,0.0813333333333333,-0.199333333333334
1109,16958.793,-337.14,117.2,53.9992510458393,344.915684189629,73.4030714883226,326.258709776686,-58.1,319.94,0.0866666666666665,-0.213999999999999
1110,16973.872,-317.59,93.91,49.5295471994144,342.928900502714,13.07641700993,368.59304158717,-56.71,316.49,0.0926666666666667,-0.229999999999999
1111,16988.927,-298.18,70.77,45.0637721744591,343.060138459717,34.1727935587954,315.642820902895,-55.33,313.08,0.0920000000000002,-0.227333333333335
1112,17004.076,-278.8,47.68,40.5797051666751,345.423815768398,54.1490365228366,322.55409191464,-54.1,310.03,0.0819999999999998,-0.203333333333334
1113,17019.106,-259.38,24.53,36.2331365820433,349.669593902587,48.4790757538545,628.639437799046,-52.7,306.58,0.0933333333333332,-0.229999999999999
1114,17034.139,-240,1.44,31.966838671875,356.101068378066,51.7909959278189,338.970288668856,-51.47,303.54,0.0820000000000003,-0.202666666666664
1115,17049.268,-220.61,-21.67,27.9483302110199,364.026148786045,16.8599133689909,332.955002483023,-50,299.9,0.0979999999999999,-0.24266666666667
